ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
4605,SM,6.509828025466124,20060630,318093,549907,MAINE,35798.0,UNION TRUST CO,ELLSWORTH,66 MAIN ST.,,9,19070101,514109,9_20060630
2110,SM,6.87509104056079,20060630,12097179,89692165,MASSACHUSETTS,6166418.0,STATE STREET BANK&TRUST CO,BOSTON,225 FRANKLIN ST.,99991231.0,14,17920101,83525747,14_20060630
36830,SM,7.552390785333203,20060630,490754,647967,ALABAMA,48937.0,AUBURNBANK,AUBURN,100 N. GAY ST.,99991231.0,35,19070103,599030,35_20060630
36732,NM,10.601004730299586,20060630,182107,218168,ALABAMA,23128.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231.0,39,18700101,195040,39_20060630
36867,NM,12.351526029608067,20060630,100284,132599,ALABAMA,16378.0,PHENIX-GIRARD BANK,PHENIX CITY,801 13TH ST.,99991231.0,41,19040504,116221,41_20060630
35055,NM,8.121920430019953,20060630,168467,196456,ALABAMA,15956.0,MERCHANTS BANK OF ALABAMA,CULLMAN,"900 2ND AVE, SW",20220105.0,46,19070101,180500,46_20060630
35565,NM,11.131753197058595,20060630,270703,360644,ALABAMA,40146.0,TRADERS&FARMERS BANK,HALEYVILLE,819 20TH ST,20200701.0,47,19060106,320498,47_20060630
36401,NM,6.567873186347911,20060630,34283,38734,ALABAMA,2544.0,BANK OF EVERGREEN,EVERGREEN,146 W. FRONT ST.,99991231.0,49,19320901,36190,49_20060630
35582,NM,8.38413236776973,20060630,68575,87272,ALABAMA,7317.0,COMMUNITY SPIRIT BANK,RED BAY,200 4TH AVE. SW,99991231.0,50,19080317,79955,50_20060630
35592,NM,11.770149929045925,20060630,117688,145869,ALABAMA,17169.0,BANK OF VERNON,VERNON,44825 HWY. 17,99991231.0,51,19111111,128700,51_20060630
35594,NM,14.946995679479755,20060630,102725,179608,ALABAMA,26846.0,CITIZENS BANK OF WINFIELD,WINFIELD,108-110 E. 1ST AVE.,99991231.0,52,19200522,152763,52_20060630
35952,NM,11.755557450822016,20060630,156855,199327,ALABAMA,23432.0,EXCHANGE BANK OF ALABAMA,ALTOONA,SIXTH &BLOUNT ST.,99991231.0,54,19090310,175895,54_20060630
35031,NM,8.017919261270361,20060630,444483,568327,ALABAMA,45568.0,COMMUNITY BANK,BLOUNTSVILLE,MAIN &LIBERTY ST.,20061107.0,57,19230723,522759,57_20060630
36502,NM,7.834983216095444,20060630,285840,374168,ALABAMA,29316.0,UNITED BANK,ATMORE,200 E. NASHVILLE AVE.,99991231.0,58,19040104,344852,58_20060630
36340,NM,17.626748462316723,20060630,102005,124538,ALABAMA,21952.0,CITIZENS BANK,GENEVA,515 COMMERCE ST.,20130101.0,59,19010101,102586,59_20060630
36750,NM,15.448205791345309,20060630,54046,64959,ALABAMA,10035.0,PEACHTREE BANK,MAPLESVILLE,9411 AL HWY. 22,20140228.0,68,19190919,54924,68_20060630
36425,NM,10.724999594609933,20060630,54854,61669,ALABAMA,6614.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,1112 MAIN ST.,99991231.0,70,19070823,55055,70_20060630
