ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
2111,SM,8.711765839111129,20111231,66318866,212292942,MASSACHUSETTS,18494464.0,STATE STREET BANK&TRUST CO,BOSTON,1 LINCOLN ST. FL 1,99991231,14,17920101,193568478,14_20111231
36830,SM,9.248702995661633,20111231,620922,776790,ALABAMA,71843.0,AUBURNBANK,AUBURN,100 N. GAY ST.,99991231,35,19070103,704947,35_20111231
36732,NM,9.692665020664897,20111231,219427,259619,ALABAMA,25164.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231,39,18700101,234455,39_20111231
36867,NM,16.342873105292213,20111231,109378,150353,ALABAMA,24572.0,PHENIX-GIRARD BANK,PHENIX CITY,801 13TH ST.,99991231,41,19040504,125781,41_20111231
35055,NM,8.514367532339291,20111231,221439,243048,ALABAMA,20694.0,MERCHANTS BANK OF ALABAMA,CULLMAN,900 2ND AVE SW,20220105,46,19070101,222354,46_20111231
35565,NM,13.684425894099354,20111231,287037,366570,ALABAMA,50163.0,TRADERS&FARMERS BANK,HALEYVILLE,819 20TH ST,20200701,47,19060106,316407,47_20111231
36401,NM,8.219649861283843,20111231,47649,52265,ALABAMA,4296.0,BANK OF EVERGREEN,EVERGREEN,146 W. FRONT ST.,99991231,49,19320901,47969,49_20111231
35582,NM,8.226353450878033,20111231,99540,112638,ALABAMA,9266.0,COMMUNITY SPIRIT BANK,RED BAY,200 4TH AVE. SW,99991231,50,19080317,103372,50_20111231
35592,NM,12.16417813639135,20111231,132588,154174,ALABAMA,18754.0,BANK OF VERNON,VERNON,44825 HWY. 17,99991231,51,19111111,135420,51_20111231
35594,NM,20.442042947697637,20111231,127659,214866,ALABAMA,43923.0,CITIZENS BANK OF WINFIELD,WINFIELD,236 BANKHEAD HWY.,99991231,52,19200522,170943,52_20111231
35952,NM,10.898969930288212,20111231,202498,230664,ALABAMA,25140.0,EXCHANGE BANK OF ALABAMA,ALTOONA,SIXTH &BLOUNT ST.,99991231,54,19090310,205524,54_20111231
36502,NM,10.54940033242685,20111231,395509,446414,ALABAMA,47094.0,UNITED BANK,ATMORE,200 E. NASHVILLE AVE.,99991231,58,19040104,399320,58_20111231
36340,NM,16.186962890914593,20111231,140703,168611,ALABAMA,27293.0,CITIZENS BANK,GENEVA,515 COMMERCE ST.,20130101,59,19010101,141318,59_20111231
36750,NM,10.775243561664528,20111231,44918,52964,ALABAMA,5707.0,PEACHTREE BANK,MAPLESVILLE,9411 AL HWY. 22,20140228,68,19190919,47257,68_20111231
36460,NM,14.056757534115242,20111231,53637,62582,ALABAMA,8797.0,PEOPLES EXC BK MONROE CNTY,MONROEVILLE,2013 HWY. 21 BYPASS,99991231,70,19070823,53785,70_20111231
35040,SM,13.63036664714476,20111231,131345,155381,ALABAMA,21179.0,CENTRAL STATE BANK,CALERA,11025 HWY 25,99991231,72,19160205,134202,72_20111231
36303,NM,16.11197383287503,20111231,158277,193831,ALABAMA,31230.0,BANKSOUTH,DOTHAN,3251 ROSS CLARK CIRCLE,99991231,77,19280101,162601,77_20111231
71671,SM,15.538214199193945,20111231,113013,136219,ARKANSAS,21166.0,WARREN BANK&TRUST CO,WARREN,201 S. MAIN ST.,99991231,81,19011231,115053,81_20111231
71744,NM,9.924689582196649,20111231,216307,241932,ARKANSAS,24011.0,FIRST BANK,HAMPTON,302 E MAIN,99991231,88,19071008,217921,88_20111231
72703,NM,12.186808180750141,20111231,384390,500492,ARKANSAS,60994.0,SIGNATURE BANK OF ARKANSAS,FAYETTEVILLE,"3878 N. CROSSOVER RD, # 20",99991231,89,19330818,439498,89_20111231
71655,NM,10.355655849728253,20111231,140427,157315,ARKANSAS,16291.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,212 W. GAINES ST.,99991231,90,19130101,141024,90_20111231
72947,SM,9.428157281097278,20111231,144941,174541,ARKANSAS,16456.0,ALLIED BANK,MULBERRY,311 MAIN ST.,20160923,91,19020304,158085,91_20111231
71661,NM,9.062115218359487,20111231,342783,381710,ARKANSAS,34591.0,DELTA TRUST&BANK,PARKDALE,1853 HWY. 165 S.,20141025,92,19100201,347119,92_20111231
71763,NM,8.829200866879406,20111231,52305,58601,ARKANSAS,5174.0,RIVERSIDE BANK,SPARKMAN,COMMERCE &MAIN ST.,99991231,93,19160101,53427,93_20111231
71671,NM,10.919286254406897,20111231,90255,101829,ARKANSAS,11119.0,FIRST STATE BANK OF WARREN,WARREN,104 S MAIN ST.,99991231,94,18900101,90710,94_20111231
71940,NM,20.888202932463717,20111231,63162,80342,ARKANSAS,16782.0,BANK OF DELIGHT,DELIGHT,503 E ANTIOCH ST,99991231,99,19110616,63560,99_20111231
71857,NM,12.95572473340869,20111231,60276,73427,ARKANSAS,9513.0,BANK OF PRESCOTT,PRESCOTT,EAST 2ND &MAIN ST.,20191109,101,19040810,63914,101_20111231
72521,NM,10.82666041135765,20111231,75700,93787,ARKANSAS,10154.0,BANK OF CAVE CITY,CAVE CITY,133 S MAIN ST.,99991231,105,19060701,83633,105_20111231
72029,NM,11.305755224448994,20111231,36985,42014,ARKANSAS,4750.0,MERCHANTS&PLANTERS BANK,CLARENDON,297 MADISON ST.,99991231,107,18900101,37265,107_20111231
