ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
4605,SM,7.4298893427051675,20010331,244364,336896,MAINE,25031.0,UNION TRUST CO,ELLSWORTH,66 MAIN ST.,,9,19070101,311865,9_20010331
2110,SM,6.012357688639885,20010331,12418125,62662689,MASSACHUSETTS,3767505.0,STATE STREET BANK&TRUST CO,BOSTON,225 FRANKLIN ST.,99991231.0,14,17920101,58895184,14_20010331
1970,NM,46.98100407055631,20010331,100,14740,MASSACHUSETTS,6925.0,EASTERN BANK&TRUST CO,SALEM,217 ESSEX ST.,20021122.0,28,18030101,7815,28_20010331
36830,SM,7.469963856973756,20010331,320706,411421,ALABAMA,30733.0,AUBURNBANK,AUBURN,100 N. GAY ST.,99991231.0,35,19070103,380688,35_20010331
36732,NM,10.072967087405695,20010331,156122,193786,ALABAMA,19520.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231.0,39,18700101,174266,39_20010331
36867,NM,13.313803917150208,20010331,82475,106506,ALABAMA,14180.0,PHENIX-GIRARD BANK,PHENIX CITY,8TH AVE. &13TH ST.,99991231.0,41,19040504,92326,41_20010331
35546,NM,12.802876348288262,20010331,11059,12794,ALABAMA,1638.0,BANK OF BERRY,BERRY,DEPOT ST.,20020401.0,43,19110101,11156,43_20010331
35077,NM,6.983974212078158,20010331,120258,130914,ALABAMA,9143.0,MERCHANTS BANK,HANCEVILLE,"201 COMMERCIAL ST, S.E.",20220105.0,46,19070101,121771,46_20010331
35565,NM,9.919841866178631,20010331,255820,320741,ALABAMA,31817.0,TRADERS&FARMERS BANK,HALEYVILLE,20TH ST.,20200701.0,47,19060106,288924,47_20010331
36401,NM,6.9436361194430765,20010331,19571,22337,ALABAMA,1551.0,BANK OF EVERGREEN,EVERGREEN,146 W. FRONT ST.,99991231.0,49,19320901,20786,49_20010331
35582,NM,6.2673123486682805,20010331,86096,103250,ALABAMA,6471.0,COMMUNITY SPIRIT BANK,RED BAY,200 4TH AVE. SW,99991231.0,50,19080317,96779,50_20010331
35592,NM,10.13712832792308,20010331,68048,81019,ALABAMA,8213.0,BANK OF VERNON,VERNON,44825 HWY. 17,99991231.0,51,19111111,72806,51_20010331
35594,NM,15.674346263762365,20010331,91152,130519,ALABAMA,20458.0,CITIZENS BANK OF WINFIELD,WINFIELD,108-110 E. 1ST AVE.,99991231.0,52,19200522,110061,52_20010331
36319,NM,8.326160155953314,20010331,143480,157996,ALABAMA,13155.0,PEOPLES COMMUNITY BANK,COLUMBIA,109 E. CHURCH ST.,20050413.0,53,19121021,144841,53_20010331
35952,NM,10.05700120797262,20010331,130283,158944,ALABAMA,15985.0,EXCHANGE BANK OF ALABAMA,ALTOONA,SIXTH &BLOUNT ST.,99991231.0,54,19090310,142959,54_20010331
35031,NM,7.1860299537977985,20010331,609879,714901,ALABAMA,51373.0,COMMUNITY BANK,BLOUNTSVILLE,MAIN &LIBERTY ST.,20061107.0,57,19230723,663528,57_20010331
36502,NM,9.194253078218948,20010331,170080,219039,ALABAMA,20139.0,UNITED BANK,ATMORE,200 E. NASHVILLE AVE.,99991231.0,58,19040104,198900,58_20010331
36340,NM,14.893790019310908,20010331,83189,98390,ALABAMA,14654.0,CITIZENS BANK,GENEVA,515 COMMERCE ST.,20130101.0,59,19010101,83736,59_20010331
36426,N,13.709713309182828,20010331,95468,112351,ALABAMA,15403.0,FIRST NATIONAL BANK,BREWTON,227 BELLEVILLE AVE.,20031101.0,60,19120205,96948,60_20010331
35580,NM,14.098316618911175,20010331,19088,22336,ALABAMA,3149.0,BANK OF PARRISH,PARRISH,FIRST AVE. &MAIN ST.,20020509.0,63,19190519,19187,63_20010331
36750,NM,13.82487566132324,20010331,42315,50467,ALABAMA,6977.0,PEACHTREE BANK,MAPLESVILLE,MAIN ST.,20140228.0,68,19190919,43490,68_20010331
36425,NM,12.089645606114178,20010331,32037,36767,ALABAMA,4445.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,SOUTH MOORE &MAIN ST.,99991231.0,70,19070823,32322,70_20010331
