ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
2111,SM,10.532944573410791,20110331,26023242,166641663,MASSACHUSETTS,17552274.0,STATE STREET BANK&TRUST CO,BOSTON,1 LINCOLN ST. FL 1,99991231,14,17920101,149089389,14_20110331
36830,SM,7.841188067371487,20110331,632198,777599,ALABAMA,60973.0,AUBURNBANK,AUBURN,100 N. GAY ST.,99991231,35,19070103,716626,35_20110331
36732,NM,9.942154436895374,20110331,202439,241678,ALABAMA,24028.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231,39,18700101,217650,39_20110331
36867,NM,14.819135790853608,20110331,119573,159429,ALABAMA,23626.0,PHENIX-GIRARD BANK,PHENIX CITY,801 13TH ST.,99991231,41,19040504,135803,41_20110331
35055,NM,7.449095044768173,20110331,225397,255427,ALABAMA,19027.0,MERCHANTS BANK OF ALABAMA,CULLMAN,900 2ND AVE SW,20220105,46,19070101,236400,46_20110331
35565,NM,12.04366959399543,20110331,288789,361991,ALABAMA,43597.0,TRADERS&FARMERS BANK,HALEYVILLE,819 20TH ST,20200701,47,19060106,318394,47_20110331
36401,NM,7.8771505758566756,20110331,45178,49231,ALABAMA,3878.0,BANK OF EVERGREEN,EVERGREEN,146 W. FRONT ST.,99991231,49,19320901,45353,49_20110331
35582,NM,7.8892568503518055,20110331,96230,109009,ALABAMA,8600.0,COMMUNITY SPIRIT BANK,RED BAY,200 4TH AVE. SW,99991231,50,19080317,100409,50_20110331
35592,NM,11.35911785826622,20110331,146756,168499,ALABAMA,19140.0,BANK OF VERNON,VERNON,44825 HWY. 17,99991231,51,19111111,149358,51_20110331
35594,NM,16.766149792046665,20110331,135718,213269,ALABAMA,35757.0,CITIZENS BANK OF WINFIELD,WINFIELD,236 BANKHEAD HWY.,99991231,52,19200522,177513,52_20110331
35952,NM,10.142568038215984,20110331,215015,242621,ALABAMA,24608.0,EXCHANGE BANK OF ALABAMA,ALTOONA,SIXTH &BLOUNT ST.,99991231,54,19090310,218013,54_20110331
36502,NM,10.156040717921243,20110331,398278,447960,ALABAMA,45495.0,UNITED BANK,ATMORE,200 E. NASHVILLE AVE.,99991231,58,19040104,402465,58_20110331
36340,NM,15.760028708077675,20110331,142674,169987,ALABAMA,26790.0,CITIZENS BANK,GENEVA,515 COMMERCE ST.,20130101,59,19010101,143197,59_20110331
36750,NM,9.786111406211267,20110331,48268,56478,ALABAMA,5527.0,PEACHTREE BANK,MAPLESVILLE,9411 AL HWY. 22,20140228,68,19190919,50951,68_20110331
