ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
2110,SM,7.724910433352897,20080331,33581503,147472027,MASSACHUSETTS,11392082.0,STATE STREET BANK&TRUST CO,BOSTON,225 FRANKLIN ST.,99991231,14,17920101,136079945,14_20080331
36830,SM,8.06029520967506,20080331,538522,724502,ALABAMA,58397.0,AUBURNBANK,AUBURN,100 N. GAY ST.,99991231,35,19070103,666105,35_20080331
36732,NM,9.975764810142609,20080331,192065,221166,ALABAMA,22063.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231,39,18700101,199103,39_20080331
36867,NM,12.768007306505686,20080331,125613,179566,ALABAMA,22927.0,PHENIX-GIRARD BANK,PHENIX CITY,801 13TH ST.,99991231,41,19040504,156639,41_20080331
35055,NM,6.9778186714896675,20080331,211897,253231,ALABAMA,17670.0,MERCHANTS BANK OF ALABAMA,CULLMAN,"900 2ND AVE, SW",20220105,46,19070101,235561,46_20080331
35565,NM,10.962715334189951,20080331,296432,367336,ALABAMA,40270.0,TRADERS&FARMERS BANK,HALEYVILLE,819 20TH ST,20200701,47,19060106,327066,47_20080331
36401,NM,7.354111255086498,20080331,38847,43989,ALABAMA,3235.0,BANK OF EVERGREEN,EVERGREEN,146 W. FRONT ST.,99991231,49,19320901,40754,49_20080331
35582,NM,7.617069999417804,20080331,83034,103058,ALABAMA,7850.0,COMMUNITY SPIRIT BANK,RED BAY,200 4TH AVE. SW,99991231,50,19080317,95208,50_20080331
35592,NM,10.421213666496685,20080331,161880,196100,ALABAMA,20436.0,BANK OF VERNON,VERNON,44825 HWY. 17,99991231,51,19111111,175664,51_20080331
35594,NM,15.771978994289432,20080331,105458,209086,ALABAMA,32977.0,CITIZENS BANK OF WINFIELD,WINFIELD,108-110 E. 1ST AVE.,99991231,52,19200522,176109,52_20080331
35952,NM,11.529861155818795,20080331,193016,232995,ALABAMA,26864.0,EXCHANGE BANK OF ALABAMA,ALTOONA,SIXTH &BLOUNT ST.,99991231,54,19090310,206131,54_20080331
36502,NM,8.58485529468731,20080331,344954,483258,ALABAMA,41487.0,UNITED BANK,ATMORE,200 E. NASHVILLE AVE.,99991231,58,19040104,441771,58_20080331
36340,NM,16.22965088604496,20080331,122463,147058,ALABAMA,23867.0,CITIZENS BANK,GENEVA,515 COMMERCE ST.,20130101,59,19010101,123191,59_20080331
36750,NM,18.013691777787304,20080331,54950,69969,ALABAMA,12604.0,PEACHTREE BANK,MAPLESVILLE,9411 AL HWY. 22,20140228,68,19190919,57365,68_20080331
36425,NM,12.096413075367106,20080331,56658,64763,ALABAMA,7834.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,1112 MAIN ST.,99991231,70,19070823,56929,70_20080331
35040,SM,11.994568497284249,20080331,140529,165700,ALABAMA,19875.0,CENTRAL STATE BANK,CALERA,11025 HWY 25,99991231,72,19160205,145825,72_20080331
36303,NM,13.96247926587259,20080331,161608,233311,ALABAMA,32576.0,BANKSOUTH,DOTHAN,3251 ROSS CLARK CIRCLE,99991231,77,19280101,200735,77_20080331
71671,SM,11.90782498056125,20080331,106227,141470,ARKANSAS,16846.0,WARREN BANK&TRUST CO,WARREN,201 S. MAIN ST.,99991231,81,19011231,124624,81_20080331
71744,NM,11.847170018825569,20080331,133577,154577,ARKANSAS,18313.0,CALHOUN COUNTY BANK,HAMPTON,200 MAIN ST.,99991231,88,19071008,136264,88_20080331
72703,NM,11.92856661647345,20080331,442632,549211,ARKANSAS,65513.0,SIGNATURE BANK OF ARKANSAS,FAYETTEVILLE,"3878 N. CROSSOVER RD, # 20",99991231,89,19330818,483698,89_20080331
71655,NM,8.615497235617827,20080331,140863,155731,ARKANSAS,13417.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,212 W. GAINES ST.,99991231,90,19130101,142314,90_20080331
72947,SM,10.619026980967144,20080331,120909,136133,ARKANSAS,14456.0,ALLIED BANK,MULBERRY,311 MAIN ST.,20160923,91,19020304,121677,91_20080331
71661,NM,9.49425844541293,20080331,192682,218669,ARKANSAS,20761.0,DELTA TRUST&BANK,PARKDALE,1853 HWY. 165 S.,20141025,92,19100201,197908,92_20080331
71763,NM,7.4959481361426255,20080331,43825,54296,ARKANSAS,4070.0,RIVERSIDE BANK,SPARKMAN,COMMERCE &MAIN ST.,99991231,93,19160101,50226,93_20080331
71671,NM,10.86431811564939,20080331,94169,106477,ARKANSAS,11568.0,FIRST STATE BANK OF WARREN,WARREN,104 S MAIN ST.,99991231,94,18900101,94909,94_20080331
71940,NM,17.447317782888252,20080331,69859,85228,ARKANSAS,14870.0,BANK OF DELIGHT,DELIGHT,503 E ANTIOCH ST,99991231,99,19110616,70358,99_20080331
71857,NM,12.839576780097225,20080331,59752,69940,ARKANSAS,8980.0,BANK OF PRESCOTT,PRESCOTT,EAST 2ND &MAIN ST.,20191109,101,19040810,60960,101_20080331
72521,NM,10.365000765735873,20080331,76734,97945,ARKANSAS,10152.0,BANK OF CAVE CITY,CAVE CITY,133 S MAIN ST.,99991231,105,19060701,87793,105_20080331
72029,NM,10.959741992882563,20080331,31764,35968,ARKANSAS,3942.0,MERCHANTS&PLANTERS BANK,CLARENDON,297 MADISON ST.,99991231,107,18900101,32025,107_20080331
72703,NM,13.471659205174793,20080331,221391,297751,ARKANSAS,40112.0,CHAMBERS BANK OF NORTH AR,FAYETTEVILLE,1685 E. JOYCE BLVD.,20081124,108,19120601,257639,108_20080331
71842,NM,11.413953379462143,20080331,75344,85413,ARKANSAS,9749.0,HORATIO STATE BANK,HORATIO,PRIDE &MAIN,99991231,109,19050505,75664,109_20080331
72211,NM,8.518818105891715,20080331,2209214,3041220,ARKANSAS,259076.0,BANK OF THE OZARKS,LITTLE ROCK,12615 CHENAL PKWY.,99991231,110,19030303,2782144,110_20080331
34994,N,11.070311454569785,20080331,1945747,2391360,FLORIDA,264731.0,SEACOAST NATIONAL BANK,STUART,815 COLORADO AVE.,99991231,131,19330101,2126629,131_20080331
32696,NM,9.55180054796913,20080331,158271,183222,FLORIDA,17501.0,PERKINS STATE BANK,WILLISTON,342 E. NOBLE AVE.,20130118,134,19130801,165721,134_20080331
31061,NM,12.893685216900867,20080331,125099,145389,GEORGIA,18746.0,CENTURY BANK&TRUST,MILLEDGEVILLE,141 S. WAYNE ST.,99991231,147,18980101,126643,147_20080331
30650,NM,11.913200065133475,20080331,171092,208802,GEORGIA,24875.0,BANK OF MADISON,MADISON,133 N. MAIN ST.,99991231,148,18900101,183927,148_20080331
31539,NM,15.379800921969597,20080331,69852,83083,GEORGIA,12778.0,BANK OF HAZLEHURST,HAZLEHURST,22 S. TALLAHASSEE ST.,99991231,149,19060101,70305,149_20080331
30523,NM,9.713657403847632,20080331,403021,520216,GEORGIA,50532.0,HABERSHAM BANK,CLARKESVILLE,201 N. WASHINGTON ST.,20110218,151,19040513,469684,151_20080331
31622,NM,12.540376415866316,20080331,79957,92876,GEORGIA,11647.0,BANK OF ALAPAHA,ALAPAHA,245 NE RAILROAD ST.,99991231,155,19050325,81229,155_20080331
31029,NM,8.061783267441005,20080331,74555,81446,GEORGIA,6566.0,MONROE COUNTY BANK,FORSYTH,1 E. MAIN ST.,20140731,156,19081015,74880,156_20080331
31061,NM,11.00750346033365,20080331,184223,219632,GEORGIA,24176.0,EXCHANGE BANK,MILLEDGEVILLE,250 W. HANCOCK ST.,99991231,160,19030601,195456,160_20080331
30224,N,11.981545797928312,20080331,268145,328814,GEORGIA,39397.0,FIRST NB OF GRIFFIN,GRIFFIN,318 S. HILL ST.,99991231,169,19330512,289417,169_20080331
31827,NM,16.768099712741613,20080331,16985,20539,GEORGIA,3444.0,PEOPLES BANK OF TALBOTTON,TALBOTTON,26 W. MONROE ST.,99991231,170,18910101,17095,170_20080331
30295,NM,10.237728127774476,20080331,571393,654403,GEORGIA,66996.0,UNITED BANK,ZEBULON,400 GRIFFIN ST.,99991231,172,19050131,587407,172_20080331
