ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
2110,SM,5.577940197259035,19960331,6874504,27134676,MASSACHUSETTS,1513556.0,STATE STREET BANK&TRUST CO,BOSTON,225 FRANKLIN ST.,99991231,14,17920101,25621120,14_19960331
1970,NM,11.936269086080992,19960331,115100,135570,MASSACHUSETTS,16182.0,EASTERN BANK&TRUST CO,SALEM,217 ESSEX ST.,20021122,28,18030101,119388,28_19960331
36830,SM,8.394452921881783,19960331,184599,223469,ALABAMA,18759.0,AUBURNBANK,AUBURN,100 N. GAY ST.,99991231,35,19070103,204710,35_19960331
36732,NM,9.684742706253623,19960331,111246,124216,ALABAMA,12030.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231,39,18700101,112186,39_19960331
36867,NM,11.119596009360759,19960331,71700,81190,ALABAMA,9028.0,PHENIX-GIRARD BANK,PHENIX CITY,8TH AVE. &13TH ST.,99991231,41,19040504,72162,41_19960331
35546,NM,14.59400453438576,19960331,10108,11909,ALABAMA,1738.0,BANK OF BERRY,BERRY,DEPOT ST.,20020401,43,19110101,10171,43_19960331
35768,NM,11.676306115362047,19960331,143165,167022,ALABAMA,19502.0,JACOBS BANK,SCOTTSBORO,510 E. LAUREL ST.,19991105,45,19090101,147520,45_19960331
35077,NM,7.0178039543377775,19960331,66994,74197,ALABAMA,5207.0,MERCHANTS BANK,HANCEVILLE,"201 COMMERCIAL ST, S.E.",20220105,46,19070101,68990,46_19960331
35565,NM,9.67484683285794,19960331,212188,236996,ALABAMA,22929.0,TRADERS&FARMERS BANK,HALEYVILLE,20TH ST.,20200701,47,19060106,214067,47_19960331
36401,NM,9.949674119297088,19960331,10787,12121,ALABAMA,1206.0,BANK OF EVERGREEN,EVERGREEN,146 W. FRONT ST.,99991231,49,19320901,10915,49_19960331
72712,SM,12.609507640067912,19960331,395194,471200,ARKANSAS,59416.0,BANK OF BENTONVILLE,BENTONVILLE,201 N.E. A ST.,20020307,100,19310225,411784,100_19960331
71857,NM,8.13223695250881,19960331,54241,59590,ARKANSAS,4846.0,BANK OF PRESCOTT,PRESCOTT,EAST 2ND &MAIN ST.,20191109,101,19040810,54744,101_19960331
72941,SM,10.235289817105118,19960331,73132,82069,ARKANSAS,8400.0,RIVER VALLEY BANK&TRUST,LAVACA,MAIN &PHILLIPS ST.,19990604,103,19100505,73669,103_19960331
72921,NM,10.847599801731041,19960331,46311,52454,ARKANSAS,5690.0,COMMERCIAL BANK AT ALMA,ALMA,US. HWY. 64 &71,19991022,104,19090101,46764,104_19960331
72521,NM,7.776767606126303,19960331,39330,42897,ARKANSAS,3336.0,BANK OF CAVE CITY,CAVE CITY,MAIN ST.,99991231,105,19060701,39561,105_19960331
72029,NM,10.589791472144414,19960331,22808,25704,ARKANSAS,2722.0,MERCHANTS&PLANTERS BANK,CLARENDON,297 MADISON ST.,99991231,107,18900101,22982,107_19960331
72727,NM,7.7880227251560035,19960331,47801,53685,ARKANSAS,4181.0,BANK OF ELKINS,ELKINS,MAIN ST.,20081124,108,19120601,49504,108_19960331
71842,NM,10.252507610160187,19960331,35816,40078,ARKANSAS,4109.0,HORATIO STATE BANK,HORATIO,PRIDE &MAIN,99991231,109,19050505,35969,109_19960331
72641,NM,9.337467264681978,19960331,59622,66442,ARKANSAS,6204.0,BANK OF THE OZARKS NWA,JASPER,STONE &CHURCH ST.,99991231,110,19030303,60238,110_19960331
90406,NM,10.923271202374817,19960331,536998,607373,CALIFORNIA,66345.0,SANTA MONICA BANK,SANTA MONICA,1251 4TH ST.,19980127,114,19280203,541028,114_19960331
34995,N,7.989788410514816,19960331,641034,717616,FLORIDA,57336.0,FIRST NB&T CO TREASURE COAST,STUART,815 COLORADO AVE.,99991231,131,19330101,660280,131_19960331
33601,SM,8.042044054684192,19960331,1761410,2109787,FLORIDA,169670.0,SUNTRUST BANK TAMPA BAY,TAMPA,MADISON &FRANKLIN ST.,20000101,132,19140701,1940117,132_19960331
32696,NM,9.958278320570372,19960331,84888,94675,FLORIDA,9428.0,PERKINS STATE BANK,WILLISTON,301 E. NOBLE AVE.,20130118,134,19130801,85247,134_19960331
32595,SM,12.385529025407411,19960331,605401,792013,FLORIDA,98095.0,BARNETT BANK OF WEST FLORIDA,PENSACOLA,100 W. GARDEN ST.,19960629,144,19140703,693918,144_19960331
32501,NM,7.690352519121943,19960331,469088,550807,FLORIDA,42359.0,SUNTRUST BANK WEST FLORIDA,PENSACOLA,220 W. GARDEN ST.,20000101,146,19321231,508448,146_19960331
31061,NM,12.691553207605805,19960331,89383,102974,GEORGIA,13069.0,CENTURY BANK&TRUST,MILLEDGEVILLE,141 S. WAYNE ST.,99991231,147,18980101,89905,147_19960331
30650,NM,9.586919666145018,19960331,51042,61344,GEORGIA,5881.0,BANK OF MADISON,MADISON,105 N. MAIN ST.,99991231,148,18900101,55463,148_19960331
31539,NM,7.527678493592537,19960331,41779,45884,GEORGIA,3454.0,BANK OF HAZLEHURST,HAZLEHURST,SOUTH TALLAHASSEE ST.,99991231,149,19060101,42430,149_19960331
30523,NM,8.967647337581607,19960331,156456,179367,GEORGIA,16085.0,HABERSHAM BANK,CLARKESVILLE,201 N. WASHINGTON ST.,20110218,151,19040513,163282,151_19960331
31533,NM,9.338627303437345,19960331,53370,62461,GEORGIA,5833.0,COFFEE COUNTY BANK,DOUGLAS,102 N. PETERSON AVE.,19980619,152,19310701,56628,152_19960331
30107,NM,8.700471860070436,19960331,91912,101937,GEORGIA,8869.0,CITIZENS BANK,BALL GROUND,STATE HWY. 5 &CARTERSVILLE S,19960524,153,19261001,93068,153_19960331
31622,NM,11.270154656136887,19960331,37440,42546,GEORGIA,4795.0,BANK OF ALAPAHA,ALAPAHA,245 NE RAILROAD ST.,99991231,155,19050325,37751,155_19960331
31029,NM,13.043990342147104,19960331,29404,33962,GEORGIA,4430.0,MONROE COUNTY BANK,FORSYTH,1 E. MAIN ST.,20140731,156,19081015,29532,156_19960331
31060,NM,8.456101507280934,19960331,21211,23486,GEORGIA,1986.0,BANK OF MILAN,MILAN,MOUNT ZION ST.,19990101,157,19061201,21500,157_19960331
31639,NM,7.952678278015117,19960331,45536,51731,GEORGIA,4114.0,UNITED BANKING CO,NASHVILLE,202 W. WASHINGTON AVE.,20030627,158,19240715,47617,158_19960331
31791,NM,10.842440409603304,19960331,41153,46484,GEORGIA,5040.0,SYLVESTER BANKING CO,SYLVESTER,300 N. MAIN ST.,20040228,159,18980101,41444,159_19960331
31061,NM,11.484797081981037,19960331,89201,101987,GEORGIA,11713.0,EXCHANGE BANK,MILLEDGEVILLE,250 W. HANCOCK ST.,99991231,160,19030601,90274,160_19960331
30213,NM,9.062475965852283,19960331,70014,78014,GEORGIA,7070.0,FAIRBURN BANKING CO,FAIRBURN,65 WASHINGTON ST.,20040601,161,19020101,70944,161_19960331
30824,NM,9.476921212488449,19960331,360924,462091,GEORGIA,43792.0,ALLIED BANK OF GEORGIA,THOMSON,204 MAIN ST.,19980323,163,18910101,418299,163_19960331
30650,NM,13.58583247156153,19960331,32448,38680,GEORGIA,5255.0,BANK OF MORGAN COUNTY,MADISON,1460 EATONTON RD.,19980206,168,18980101,33425,168_19960331
30224,N,10.598507719900685,19960331,135014,156673,GEORGIA,16605.0,FIRST NB OF GRIFFIN,GRIFFIN,318-328 S. HILL ST.,99991231,169,19330512,140068,169_19960331
31827,NM,9.947417705106966,19960331,12433,13883,GEORGIA,1381.0,PEOPLES BANK OF TALBOTTON,TALBOTTON,26 W. MONROE ST.,99991231,170,18910101,12502,170_19960331
30295,NM,10.352117810016766,19960331,69119,82302,GEORGIA,8520.0,UNITED BANK OF PIKE,ZEBULON,400 GRIFFIN ST.,99991231,172,19050131,73782,172_19960331
30058,NM,7.565737987165441,19960331,46986,51112,GEORGIA,3867.0,PEOPLES BANK,LITHONIA,3065 STONE MOUNTAIN ST.,20150206,173,19100101,47245,173_19960331
30630,NM,12.928651390189852,19960331,37786,43771,GEORGIA,5659.0,COMMERCIAL BANK,CRAWFORD,MAIN ST.,99991231,175,19240905,38112,175_19960331
31030,N,7.009381218610821,19960331,80630,105530,GEORGIA,7397.0,FIRST SOUTH BANK NA,FORT VALLEY,110 N. CAMELLIA BLVD.,19960701,176,19241015,98133,176_19960331
31836,NM,7.9453822169659185,19960331,22439,27903,GEORGIA,2217.0,TALBOT STATE BANK,WOODLAND,MAIN ST.,99991231,178,19071125,25686,178_19960331
30680,NM,10.975404003726444,19960331,110053,136323,GEORGIA,14962.0,PEOPLES BANK,WINDER,BROAD ST.,20100917,182,19261030,121361,182_19960331
31055,NM,17.373002754820938,19960331,37251,45375,GEORGIA,7883.0,MERCHANTS&CITIZENS BANK,MCRAE,200 COLLEGE ST.,99991231,183,19290223,37492,183_19960331
30180,NM,8.365221870630657,19960331,48408,54356,GEORGIA,4547.0,BANK OF VILLA RICA,VILLA RICA,US. HWY. 78,19960621,184,18990504,49809,184_19960331
31092,NM,10.333769149172362,19960331,71794,81074,GEORGIA,8378.0,CITIZENS BANK,VIENNA,UNION &3RD ST.,20061209,186,19310701,72696,186_19960331
30217,NM,10.052483721335395,19960331,40818,45919,GEORGIA,4616.0,BANK OF HEARD COUNTY,FRANKLIN,COURT SQ.,19960822,187,19051018,41303,187_19960331
30635,NM,16.270612018392264,19960331,83107,100912,GEORGIA,16419.0,GRANITE CITY BANK,ELBERTON,125 HEARD ST.,19960614,188,19280101,84493,188_19960331
31015,NM,8.307316271618124,19960331,85579,97372,GEORGIA,8089.0,CORDELE BANKING CO,CORDELE,1620 E. SIXTEENTH AVE.,20000824,189,19270615,89283,189_19960331
31792,NM,7.168770552667869,19960331,211868,235675,GEORGIA,16895.0,COMMERCIAL BANK,THOMASVILLE,101 S. CRAWFORD ST.,20100601,190,19160722,218780,190_19960331
31833,N,8.902812281255576,19960331,89714,145718,GEORGIA,12973.0,FIRST NB OF WEST POINT,WEST POINT,3RD AVE. &W. 10TH ST.,20010303,192,19060113,132745,192_19960331
31313,NM,11.841190122336025,19960331,118409,136591,GEORGIA,16174.0,HINESVILLE BANK,HINESVILLE,300 S. MAIN ST.,20190901,193,19111115,120417,193_19960331
30477,NM,10.238382493655614,19960331,21254,24037,GEORGIA,2461.0,BANK OF WADLEY,WADLEY,116 N. MAIN ST.,19990301,194,19020101,21576,194_19960331
46928,NM,10.029023746701847,19960331,33875,37900,INDIANA,3801.0,CITIZENS EXCHANGE BANK,FAIRMOUNT,102 S. MAIN ST.,20160401,195,18930715,34099,195_19960331
47946,NM,9.547747314964141,19960331,48571,58286,INDIANA,5565.0,PEOPLES STB OF FRANCESVILLE,FRANCESVILLE,MAIN ST.,99991231,197,19300703,52721,197_19960331
47354,NM,9.430710400172348,19960331,16383,18567,INDIANA,1751.0,FARMERS STATE BANK,LOSANTVILLE,US. HWY. 35 &36,19971115,199,19020721,16816,199_19960331
47356,NM,12.020885836174664,19960331,53085,60711,INDIANA,7298.0,FIRST UNITED BANK,MIDDLETOWN,790 MILL ST.,20060101,202,18820518,53413,202_19960331
47454,NM,9.498176107001722,19960331,70543,78952,INDIANA,7499.0,ORANGE COUNTY BANK,PAOLI,MAIN ST.,20010308,204,18860327,71453,204_19960331
46172,NM,9.87041298292358,19960331,83609,99084,INDIANA,9780.0,TRI-COUNTY BANK&TRUST CO,ROACHDALE,MAIN ST.,99991231,210,18921007,89304,210_19960331
51534,NM,7.36888497135302,19960331,20779,22690,IOWA,1672.0,MILLS COUNTY STATE BANK,GLENWOOD,102 S. LOCUST ST.,20080209,212,18830101,21018,212_19960331
52162,NM,12.33973189304917,19960331,35496,41103,IOWA,5072.0,POSTVILLE STATE BANK,POSTVILLE,135 W. TILDEN,20060331,213,18721025,36031,213_19960331
52353,NM,10.892798720418773,19960331,95950,110036,IOWA,11986.0,WASHINGTON STATE BANK,WASHINGTON,MAIN ST.,99991231,214,19320418,98050,214_19960331
50235,NM,11.801931374563386,19960331,21232,24335,IOWA,2872.0,RIPPEY SAVINGS BANK,RIPPEY,MAIN ST.,20010518,215,19050301,21463,215_19960331
51346,SM,8.97472947371801,19960331,27899,31143,IOWA,2795.0,SECURITY STATE BANK,HARTLEY,MAIN ST.,20020531,218,19330511,28348,218_19960331
52728,NM,16.00581127529145,19960331,23503,28221,IOWA,4517.0,BUFFALO SAVINGS BANK,BUFFALO,120 WASHINGTON ST.,20140915,219,19090401,23704,219_19960331
50003,NM,8.521868417792094,19960331,36506,40355,IOWA,3439.0,RACCOON VALLEY STATE BANK,ADEL,1009 COURT ST.,20031027,222,19141005,36916,222_19960331
50563,NM,8.737545165881965,19960331,16568,18266,IOWA,1596.0,MANSON STATE BANK,MANSON,MAIN ST.,20220514,223,19330101,16670,223_19960331
52621,NM,8.54117181314331,19960331,9140,10104,IOWA,863.0,PEOPLES SAVINGS BANK,CRAWFORDSVILLE,100 S. MAIN,20220912,225,19121017,9241,225_19960331
