ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
4104,SM,5.842746274191497,19991231,1535355,2027882,MAINE,118484.0,FLEET BANK OF MAINE,PORTLAND,ONE CITY CTR.,20001002,8,19331120,1909398,8_19991231
2110,SM,5.352574352485551,19991231,10909616,56226197,MASSACHUSETTS,3009549.0,STATE STREET BANK&TRUST CO,BOSTON,225 FRANKLIN ST.,99991231,14,17920101,53216648,14_19991231
1970,NM,59.92026096411743,19991231,100,13795,MASSACHUSETTS,8266.0,EASTERN BANK&TRUST CO,SALEM,217 ESSEX ST.,20021122,28,18030101,5529,28_19991231
36830,SM,7.030933657268291,19991231,294955,375384,ALABAMA,26393.0,AUBURNBANK,AUBURN,100 N. GAY ST.,99991231,35,19070103,348991,35_19991231
36732,NM,9.4605062310619,19991231,146910,175572,ALABAMA,16610.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231,39,18700101,158962,39_19991231
36867,NM,9.871947315466935,19991231,85984,109330,ALABAMA,10793.0,PHENIX-GIRARD BANK,PHENIX CITY,8TH AVE. &13TH ST.,99991231,41,19040504,98537,41_19991231
35546,NM,15.848585690515806,19991231,10059,12020,ALABAMA,1905.0,BANK OF BERRY,BERRY,DEPOT ST.,20020401,43,19110101,10115,43_19991231
35077,NM,6.505450740828242,19991231,105124,118516,ALABAMA,7710.0,MERCHANTS BANK,HANCEVILLE,"201 COMMERCIAL ST, S.E.",20220105,46,19070101,110806,46_19991231
35565,NM,8.289158821530302,19991231,244741,285421,ALABAMA,23659.0,TRADERS&FARMERS BANK,HALEYVILLE,20TH ST.,20200701,47,19060106,261762,47_19991231
36401,NM,7.254503051654841,19991231,16353,20153,ALABAMA,1462.0,BANK OF EVERGREEN,EVERGREEN,146 W. FRONT ST.,99991231,49,19320901,18691,49_19991231
35582,NM,5.227516560528362,19991231,92291,101597,ALABAMA,5311.0,COMMUNITY SPIRIT BANK,RED BAY,MAIN ST.,99991231,50,19080317,96286,50_19991231
35592,NM,9.805167301990682,19991231,60637,75552,ALABAMA,7408.0,BANK OF VERNON,VERNON,44825 HWY. 17,99991231,51,19111111,68144,51_19991231
35594,NM,11.04740295578586,19991231,89585,130456,ALABAMA,14412.0,CITIZENS BANK OF WINFIELD,WINFIELD,108-110 E. 1ST AVE.,99991231,52,19200522,116044,52_19991231
36319,NM,8.274434503139002,19991231,121524,146862,ALABAMA,12152.0,PEOPLES COMMUNITY BANK,COLUMBIA,109 E. CHURCH ST.,20050413,53,19121021,134710,53_19991231
35952,NM,9.12113069942149,19991231,108523,145892,ALABAMA,13307.0,EXCHANGE BANK OF ALABAMA,ALTOONA,SIXTH &BLOUNT ST.,99991231,54,19090310,132585,54_19991231
35031,NM,7.150164000725588,19991231,574736,672558,ALABAMA,48089.0,COMMUNITY BANK,BLOUNTSVILLE,MAIN &COLLEGE ST.,20061107,57,19230723,624469,57_19991231
36502,NM,7.616592029673859,19991231,183623,221070,ALABAMA,16838.0,UNITED BANK,ATMORE,200 E. NASHVILLE AVE.,99991231,58,19040104,204232,58_19991231
36340,NM,13.628582297742836,19991231,78692,94632,ALABAMA,12897.0,CITIZENS BANK,GENEVA,515 COMMERCE ST.,20130101,59,19010101,81735,59_19991231
36426,N,11.752400131942153,19991231,96748,115202,ALABAMA,13539.0,FIRST NATIONAL BANK,BREWTON,227 BELLEVILLE AVE.,20031101,60,19120205,101663,60_19991231
35580,NM,14.45573171250053,19991231,17716,23527,ALABAMA,3401.0,BANK OF PARRISH,PARRISH,FIRST AVE. &MAIN ST.,20020509,63,19190519,20126,63_19991231
36750,NM,11.944584171696848,19991231,41292,47712,ALABAMA,5699.0,PEACHTREE BANK,MAPLESVILLE,MAIN ST.,20140228,68,19190919,42013,68_19991231
36425,NM,12.581644230474378,19991231,28399,32611,ALABAMA,4103.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,SOUTH MOORE &MAIN ST.,99991231,70,19070823,28508,70_19991231
35040,SM,11.211766604793802,19991231,82634,99128,ALABAMA,11114.0,CENTRAL STATE BANK,CALERA,HIGHWAY 25,99991231,72,19160205,88014,72_19991231
36303,NM,10.537173433042692,19991231,127518,186141,ALABAMA,19614.0,BANKSOUTH,DOTHAN,3251 ROSS CLARK CIRCLE,99991231,77,19280101,166527,77_19991231
71671,NM,13.957537830575589,19991231,95810,113136,ARKANSAS,15791.0,WARREN BANK&TRUST CO,WARREN,201 S. MAIN ST.,99991231,81,19011231,97345,81_19991231
72742,NM,5.936097174544494,19991231,34333,37870,ARKANSAS,2248.0,MADISON BANK&TRUST,KINGSTON,101 PUBLIC SQ.,20030930,85,19110407,35622,85_19991231
72365,NM,9.173393214784245,19991231,29659,32954,ARKANSAS,3023.0,MARKED TREE BANK,MARKED TREE,210 FRISCO ST.,20030430,86,19320310,29931,86_19991231
71744,NM,10.777385159010601,19991231,34892,43016,ARKANSAS,4636.0,CALHOUN COUNTY BANK,HAMPTON,200 MAIN ST.,99991231,88,19071008,38380,88_19991231
71701,NM,8.791475242470648,19991231,65140,78360,ARKANSAS,6889.0,FIRST BANK OF SOUTH ARKANSAS,CAMDEN,1325 HWY. 4,99991231,89,19330818,71471,89_19991231
71655,NM,8.137328001084525,19991231,105346,118024,ARKANSAS,9604.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,212 W. GAINES ST.,99991231,90,19130101,108420,90_19991231
72947,SM,7.431096149800126,19991231,42154,47530,ARKANSAS,3532.0,BANK OF MULBERRY,MULBERRY,311 MAIN ST.,20160923,91,19020304,43998,91_19991231
71661,NM,16.13470027881041,19991231,55652,68864,ARKANSAS,11111.0,SOUTHEAST ARKANSAS BANK,PARKDALE,1853 HWY. 165 S.,20141025,92,19100201,57753,92_19991231
72712,SM,7.2418612110243075,19991231,534000,611086,ARKANSAS,44254.0,BANK OF BENTONVILLE,BENTONVILLE,201 N.E. A ST.,20020307,100,19310225,566832,100_19991231
71857,NM,9.436256768103773,19991231,62109,69074,ARKANSAS,6518.0,BANK OF PRESCOTT,PRESCOTT,EAST 2ND &MAIN ST.,20191109,101,19040810,62556,101_19991231
72521,NM,8.728926946748729,19991231,46576,56055,ARKANSAS,4893.0,BANK OF CAVE CITY,CAVE CITY,MAIN ST.,99991231,105,19060701,51162,105_19991231
72029,NM,10.388363325983356,19991231,25033,28118,ARKANSAS,2921.0,MERCHANTS&PLANTERS BANK,CLARENDON,297 MADISON ST.,99991231,107,18900101,25197,107_19991231
72727,NM,9.619825850929764,19991231,120020,175367,ARKANSAS,16870.0,COMMUNITY BANK OF NORTH AR,ELKINS,MAIN ST.,20081124,108,19120601,158497,108_19991231
71842,NM,10.36906200613554,19991231,47983,53785,ARKANSAS,5577.0,HORATIO STATE BANK,HORATIO,PRIDE &MAIN,99991231,109,19050505,48208,109_19991231
72211,NM,7.313993823419346,19991231,596643,793643,ARKANSAS,58047.0,BANK OF THE OZARKS,LITTLE ROCK,12615 CHENAL PKWY.,99991231,110,19030303,735596,110_19991231
34995,N,6.863526425840203,19991231,905970,1080363,FLORIDA,74151.0,FIRST NB&T CO TREASURE COAST,STUART,815 COLORADO AVE.,99991231,131,19330101,1006212,131_19991231
33601,SM,7.748392524508254,19991231,1923051,2925239,FLORIDA,226659.0,SUNTRUST BANK TAMPA BAY,TAMPA,401 E. JACKWON,20000101,132,19140701,2698580,132_19991231
32696,NM,9.166196421900954,19991231,111567,125821,FLORIDA,11533.0,PERKINS STATE BANK,WILLISTON,342 E. NOBLE AVE.,20130118,134,19130801,114288,134_19991231
32308,NM,10.660656124539392,19991231,899478,1224737,FLORIDA,130565.0,SUNTRUST BANK NORTHWEST FL,TALLAHASSEE,3522 THOMASVILLE RD.,20000101,146,19321231,1094172,146_19991231
31061,NM,10.310137184769323,19991231,98598,110435,GEORGIA,11386.0,CENTURY BANK&TRUST,MILLEDGEVILLE,141 S. WAYNE ST.,99991231,147,18980101,99049,147_19991231
30650,NM,9.971186010311213,19991231,76556,90581,GEORGIA,9032.0,BANK OF MADISON,MADISON,105 N. MAIN ST.,99991231,148,18900101,81549,148_19991231
31539,NM,8.202200773650805,19991231,47198,53254,GEORGIA,4368.0,BANK OF HAZLEHURST,HAZLEHURST,SOUTH TALLAHASSEE ST.,99991231,149,19060101,48886,149_19991231
30523,NM,6.7704811486118315,19991231,317990,456969,GEORGIA,30939.0,HABERSHAM BANK,CLARKESVILLE,201 N. WASHINGTON ST.,20110218,151,19040513,426030,151_19991231
