ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
2111,SM,8.81516360833544,20160930,98839634,251545405,MASSACHUSETTS,22174139.0,STATE STREET BANK&TRUST CO,BOSTON,1 LINCOLN ST. FL 1,99991231,14,17920101,229141266,14_20160930
36830,SM,10.630889772896575,20160930,754147,852431,ALABAMA,90621.0,AUBURNBANK,AUBURN,100 N. GAY ST.,99991231,35,19070103,761810,35_20160930
36732,NM,11.164786615727245,20160930,235323,276145,ALABAMA,30831.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231,39,18700101,245314,39_20160930
36867,NM,15.160280649844605,20160930,135841,181151,ALABAMA,27463.0,PHENIX-GIRARD BANK,PHENIX CITY,801 13TH ST.,99991231,41,19040504,153689,41_20160930
35055,NM,9.565294332346511,20160930,243959,271241,ALABAMA,25945.0,MERCHANTS BANK OF ALABAMA,CULLMAN,900 2ND AVE SW,20220105,46,19070101,245296,46_20160930
35565,NM,15.159766601833843,20160930,293557,377895,ALABAMA,57288.0,TRADERS&FARMERS BANK,HALEYVILLE,819 20TH ST,20200701,47,19060106,320607,47_20160930
36401,NM,11.433290812154516,20160930,53901,61146,ALABAMA,6991.0,BANK OF EVERGREEN,EVERGREEN,146 W. FRONT ST.,99991231,49,19320901,54155,49_20160930
35582,NM,10.511041360735488,20160930,125383,143687,ALABAMA,15103.0,COMMUNITY SPIRIT BANK,RED BAY,200 4TH AVE. SW,99991231,50,19080317,128584,50_20160930
35592,NM,16.732911878732843,20160930,118072,143155,ALABAMA,23954.0,BANK OF VERNON,VERNON,44825 HWY. 17,99991231,51,19111111,119201,51_20160930
35594,NM,24.12065869231018,20160930,140592,216611,ALABAMA,52248.0,CITIZENS BANK OF WINFIELD,WINFIELD,236 BANKHEAD HWY.,99991231,52,19200522,164363,52_20160930
35952,NM,12.332580941462963,20160930,241655,280882,ALABAMA,34640.0,EXCHANGE BANK OF ALABAMA,ALTOONA,SIXTH &BLOUNT ST.,99991231,54,19090310,246242,54_20160930
36502,NM,9.63266120982232,20160930,512775,571026,ALABAMA,55005.0,UNITED BANK,ATMORE,200 E. NASHVILLE AVE.,99991231,58,19040104,516021,58_20160930
36460,NM,15.002480674743529,20160930,52932,62483,ALABAMA,9374.0,PEOPLES EXC BK MONROE CNTY,MONROEVILLE,2013 HWY. 21 BYPASS,99991231,70,19070823,53109,70_20160930
35040,SM,11.890616882572774,20160930,206705,238684,ALABAMA,28381.0,CENTRAL STATE BANK,CALERA,11025 HWY 25,99991231,72,19160205,210303,72_20160930
36303,NM,20.92705843760251,20160930,134366,170712,ALABAMA,35725.0,BANKSOUTH,DOTHAN,3251 ROSS CLARK CIRCLE,99991231,77,19280101,134987,77_20160930
71671,SM,17.365107650959658,20160930,107470,136924,ARKANSAS,23777.0,WARREN BANK&TRUST CO,WARREN,201 S. MAIN ST.,99991231,81,19011231,113147,81_20160930
71744,NM,9.750176328082674,20160930,330868,391316,ARKANSAS,38154.0,GENERATIONS BANK,HAMPTON,302 E MAIN,99991231,88,19071008,353162,88_20160930
72703,NM,12.448859397699163,20160930,404805,509380,ARKANSAS,63412.0,SIGNATURE BANK OF ARKANSAS,FAYETTEVILLE,"3878 N. CROSSOVER RD, # 20",99991231,89,19330818,445968,89_20160930
71655,SM,10.390251250538913,20160930,172098,192517,ARKANSAS,20003.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,212 W. GAINES ST.,99991231,90,19130101,172514,90_20160930
71763,NM,9.056850715746421,20160930,50459,61125,ARKANSAS,5536.0,RIVERSIDE BANK,SPARKMAN,COMMERCE &MAIN ST.,99991231,93,19160101,55589,93_20160930
71671,SM,10.848383182239989,20160930,99689,112072,ARKANSAS,12158.0,FIRST STATE BANK OF WARREN,WARREN,104 S MAIN ST.,99991231,94,18900101,99914,94_20160930
71940,NM,18.4319958415802,20160930,72517,100038,ARKANSAS,18439.0,BANK OF DELIGHT,DELIGHT,503 E ANTIOCH ST,99991231,99,19110616,81599,99_20160930
71857,NM,13.315151163465444,20160930,66275,86165,ARKANSAS,11473.0,BANK OF PRESCOTT,PRESCOTT,EAST 2ND &MAIN ST.,20191109,101,19040810,74692,101_20160930
72521,SM,8.556058890147225,20160930,86977,105960,ARKANSAS,9066.0,BANK OF CAVE CITY,CAVE CITY,133 S MAIN ST.,99991231,105,19060701,96894,105_20160930
72029,NM,11.799829400056867,20160930,40093,45721,ARKANSAS,5395.0,MERCHANTS&PLANTERS BANK,CLARENDON,297 MADISON ST.,99991231,107,18900101,40326,107_20160930
71842,NM,10.758565674383592,20160930,158531,178007,ARKANSAS,19151.0,HORATIO STATE BANK,HORATIO,PRIDE &MAIN,99991231,109,19050505,158856,109_20160930
72223,NM,16.67826278421091,20160930,15135839,18430019,ARKANSAS,3073807.0,BANK OF THE OZARKS,LITTLE ROCK,17901 CHENAL PKWY.,99991231,110,19030303,15353007,110_20160930
34994,N,10.89385908049043,20160930,3510858,4513754,FLORIDA,491722.0,SEACOAST NATIONAL BANK,STUART,815 COLORADO AVE.,99991231,131,19330101,4022032,131_20160930
31061,NM,10.62473721239067,20160930,211052,240213,GEORGIA,25522.0,CENTURY BANK&TRUST,MILLEDGEVILLE,141 S WAYNE ST,99991231,147,18980101,214691,147_20160930
30650,NM,13.757218394788238,20160930,172531,213517,GEORGIA,29374.0,BANK OF MADISON,MADISON,133 N. MAIN ST.,99991231,148,18900101,184143,148_20160930
31539,NM,13.628813164635567,20160930,111051,128830,GEORGIA,17558.0,BANK OF HAZLEHURST,HAZLEHURST,22 S. TALLAHASSEE ST.,99991231,149,19060101,111272,149_20160930
31622,NM,11.217604927165151,20160930,127779,144505,GEORGIA,16210.0,BANK OF ALAPAHA,ALAPAHA,245 NE RAILROAD ST.,99991231,155,19050325,128295,155_20160930
31061,NM,12.896263947899685,20160930,205339,236774,GEORGIA,30535.0,EXCHANGE BANK,MILLEDGEVILLE,250 W HANCOCK ST,99991231,160,19030601,206239,160_20160930
30224,N,5.142415209610161,20160930,232642,257311,GEORGIA,13232.0,FIRST NB OF GRIFFIN,GRIFFIN,318 S. HILL ST.,99991231,169,19330512,244079,169_20160930
31827,NM,9.351937083151656,20160930,55808,61923,GEORGIA,5791.0,PEOPLES BANK OF TALBOTTON,TALBOTTON,26 W. MONROE ST.,99991231,170,18910101,56132,170_20160930
30295,NM,10.526670345039971,20160930,1111040,1246928,GEORGIA,131260.0,UNITED BANK,ZEBULON,685 GRIFFIN ST.,99991231,172,19050131,1115668,172_20160930
30630,NM,11.788336543090997,20160930,109183,132928,GEORGIA,15670.0,COMMERCIAL BANK,CRAWFORD,102 N. CHURCH ST.,99991231,175,19240905,117258,175_20160930
31836,NM,9.09208875816428,20160930,62918,69357,GEORGIA,6306.0,TALBOT STATE BANK,WOODLAND,76 E. MAIN ST.,99991231,178,19071125,63051,178_20160930
31055,NM,17.54460653535411,20160930,85132,105702,GEORGIA,18545.0,MERCHANTS&CITIZENS BANK,MCRAE,6 COLLEGE ST.,99991231,183,19290223,87157,183_20160930
31313,NM,8.049555611310053,20160930,482352,526116,GEORGIA,42350.0,HERITAGE BANK,HINESVILLE,300 S. MAIN ST.,20190901,193,19111115,483766,193_20160930
47946,NM,12.109124363888201,20160930,242345,294563,INDIANA,35669.0,ALLIANCE BANK,FRANCESVILLE,101 W MONTGOMERY ST.,99991231,197,19300703,258894,197_20160930
46172,NM,12.800518781925552,20160930,162688,188133,INDIANA,24082.0,TRI-COUNTY BANK&TRUST CO,ROACHDALE,18 E. WASHINGTON ST.,99991231,210,18921007,164051,210_20160930
52353,SM,12.265146010453954,20160930,229318,298643,IOWA,36629.0,WASHINGTON STATE BANK,WASHINGTON,121 S MARION AVE,99991231,214,19320418,262014,214_20160930
50563,NM,12.503492595697121,20160930,31246,35790,IOWA,4475.0,MANSON STATE BANK,MANSON,1001 MAIN ST,20220514,223,19330101,31315,223_20160930
52621,NM,9.4196204703212,20160930,33988,37889,IOWA,3569.0,PEOPLES SAVINGS BANK,CRAWFORDSVILLE,100 S. MAIN,20220912,225,19121017,34320,225_20160930
50216,NM,10.895797370867083,20160930,95286,120496,IOWA,13129.0,GUTHRIE COUNTY STATE BANK,PANORA,505 E. MAIN ST.,99991231,226,19311017,107368,226_20160930
51250,NM,12.088992596179951,20160930,658187,817686,IOWA,98850.0,AMERICAN STATE BANK,SIOUX CENTER,525 N. MAIN ST.,99991231,228,19130901,718836,228_20160930
