ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
4605,SM,7.4664768535510255,20070930,343317,539478,MAINE,40280.0,UNION TRUST CO,ELLSWORTH,66 MAIN ST.,,9,19070101,499198,9_20070930
2110,SM,8.832799209000715,20070930,29141320,131321484,MASSACHUSETTS,11599363.0,STATE STREET BANK&TRUST CO,BOSTON,225 FRANKLIN ST.,99991231.0,14,17920101,119722121,14_20070930
36830,SM,8.124786938735754,20070930,510505,657088,ALABAMA,53387.0,AUBURNBANK,AUBURN,100 N. GAY ST.,99991231.0,35,19070103,603701,35_20070930
36732,NM,10.36301797737211,20070930,184975,216105,ALABAMA,22395.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231.0,39,18700101,193710,39_20070930
36867,NM,12.363890096034375,20070930,101735,163379,ALABAMA,20200.0,PHENIX-GIRARD BANK,PHENIX CITY,801 13TH ST.,99991231.0,41,19040504,143179,41_20070930
35055,NM,8.373612190335708,20070930,186577,227787,ALABAMA,19074.0,MERCHANTS BANK OF ALABAMA,CULLMAN,"900 2ND AVE, SW",20220105.0,46,19070101,208713,46_20070930
35565,NM,10.619223582212484,20070930,288483,356947,ALABAMA,37905.0,TRADERS&FARMERS BANK,HALEYVILLE,819 20TH ST,20200701.0,47,19060106,319042,47_20070930
36401,NM,7.318216585654716,20070930,35605,40529,ALABAMA,2966.0,BANK OF EVERGREEN,EVERGREEN,146 W. FRONT ST.,99991231.0,49,19320901,37564,49_20070930
35582,NM,7.604819178614128,20070930,78227,97859,ALABAMA,7442.0,COMMUNITY SPIRIT BANK,RED BAY,200 4TH AVE. SW,99991231.0,50,19080317,90417,50_20070930
35592,NM,10.966511070425168,20070930,151690,181881,ALABAMA,19946.0,BANK OF VERNON,VERNON,44825 HWY. 17,99991231.0,51,19111111,161935,51_20070930
35594,NM,15.057654955375801,20070930,106412,203365,ALABAMA,30622.0,CITIZENS BANK OF WINFIELD,WINFIELD,108-110 E. 1ST AVE.,99991231.0,52,19200522,172743,52_20070930
35952,NM,12.214849921011059,20070930,174373,221550,ALABAMA,27062.0,EXCHANGE BANK OF ALABAMA,ALTOONA,SIXTH &BLOUNT ST.,99991231.0,54,19090310,194488,54_20070930
36502,NM,10.038575973099753,20070930,331469,408026,ALABAMA,40960.0,UNITED BANK,ATMORE,200 E. NASHVILLE AVE.,99991231.0,58,19040104,367066,58_20070930
36340,NM,16.825369653135898,20070930,116065,140199,ALABAMA,23589.0,CITIZENS BANK,GENEVA,515 COMMERCE ST.,20130101.0,59,19010101,116610,59_20070930
36750,NM,18.152131880093382,20070930,54876,69821,ALABAMA,12674.0,PEACHTREE BANK,MAPLESVILLE,9411 AL HWY. 22,20140228.0,68,19190919,57147,68_20070930
36425,NM,11.817036445209268,20070930,56937,65084,ALABAMA,7691.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,1112 MAIN ST.,99991231.0,70,19070823,57393,70_20070930
35040,SM,10.967447520535442,20070930,149447,170924,ALABAMA,18746.0,CENTRAL STATE BANK,CALERA,11025 HWY 25,99991231.0,72,19160205,152178,72_20070930
36303,NM,13.665747594296404,20070930,168837,236833,ALABAMA,32365.0,BANKSOUTH,DOTHAN,3251 ROSS CLARK CIRCLE,99991231.0,77,19280101,204468,77_20070930
71671,SM,11.814648339956138,20070930,101947,138159,ARKANSAS,16323.0,WARREN BANK&TRUST CO,WARREN,201 S. MAIN ST.,99991231.0,81,19011231,121836,81_20070930
71744,NM,12.3696292743096,20070930,125207,145930,ARKANSAS,18051.0,CALHOUN COUNTY BANK,HAMPTON,200 MAIN ST.,99991231.0,88,19071008,127879,88_20070930
72703,NM,12.491429948846426,20070930,426203,506123,ARKANSAS,63222.0,SIGNATURE BANK OF ARKANSAS,FAYETTEVILLE,"3878 N. CROSSOVER RD, # 20",99991231.0,89,19330818,442901,89_20070930
71655,NM,8.89209324681567,20070930,146095,170601,ARKANSAS,15170.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,212 W. GAINES ST.,99991231.0,90,19130101,155431,90_20070930
72947,SM,10.105942032292166,20070930,111872,131487,ARKANSAS,13288.0,ALLIED BANK,MULBERRY,311 MAIN ST.,20160923.0,91,19020304,118199,91_20070930
71661,NM,9.12561509269515,20070930,195777,220292,ARKANSAS,20103.0,DELTA TRUST&BANK,PARKDALE,1853 HWY. 165 S.,20141025.0,92,19100201,200189,92_20070930
71763,NM,7.8320922875110925,20070930,39849,51838,ARKANSAS,4060.0,RIVERSIDE BANK,SPARKMAN,COMMERCE &MAIN ST.,99991231.0,93,19160101,47779,93_20070930
71671,NM,10.366447704758322,20070930,91654,103671,ARKANSAS,10747.0,FIRST STATE BANK OF WARREN,WARREN,104 S MAIN ST.,99991231.0,94,18900101,92924,94_20070930
71940,NM,18.8729068542193,20070930,63404,78769,ARKANSAS,14866.0,BANK OF DELIGHT,DELIGHT,503 E ANTIOCH ST,99991231.0,99,19110616,63903,99_20070930
71857,NM,13.037502741428467,20070930,58355,68395,ARKANSAS,8917.0,BANK OF PRESCOTT,PRESCOTT,EAST 2ND &MAIN ST.,20191109.0,101,19040810,59478,101_20070930
72521,NM,9.822938634038378,20070930,77554,95786,ARKANSAS,9409.0,BANK OF CAVE CITY,CAVE CITY,133 S MAIN ST.,99991231.0,105,19060701,86377,105_20070930
72029,NM,10.404409664705547,20070930,31152,35014,ARKANSAS,3643.0,MERCHANTS&PLANTERS BANK,CLARENDON,297 MADISON ST.,99991231.0,107,18900101,31371,107_20070930
72703,NM,12.814851689984225,20070930,218000,309352,ARKANSAS,39643.0,CHAMBERS BANK OF NORTH AR,FAYETTEVILLE,1685 E. JOYCE BLVD.,20081124.0,108,19120601,269709,108_20070930
71842,NM,11.936322699308683,20070930,69147,78835,ARKANSAS,9410.0,HORATIO STATE BANK,HORATIO,PRIDE &MAIN,99991231.0,109,19050505,69425,109_20070930
72211,NM,8.497198933633769,20070930,2044438,2641494,ARKANSAS,224453.0,BANK OF THE OZARKS,LITTLE ROCK,12615 CHENAL PKWY.,99991231.0,110,19030303,2417041,110_20070930
34994,N,11.256247410637565,20070930,1855736,2314759,FLORIDA,260555.0,SEACOAST NATIONAL BANK,STUART,815 COLORADO AVE.,99991231.0,131,19330101,2054204,131_20070930
32696,NM,9.859468166955184,20070930,144458,166368,FLORIDA,16403.0,PERKINS STATE BANK,WILLISTON,342 E. NOBLE AVE.,20130118.0,134,19130801,149966,134_20070930
31061,NM,12.978861604936528,20070930,121918,141638,GEORGIA,18383.0,CENTURY BANK&TRUST,MILLEDGEVILLE,141 S. WAYNE ST.,99991231.0,147,18980101,123255,147_20070930
30650,NM,10.927454617092227,20070930,172286,208118,GEORGIA,22742.0,BANK OF MADISON,MADISON,133 N. MAIN ST.,99991231.0,148,18900101,185376,148_20070930
31539,NM,15.54180163040206,20070930,69590,83047,GEORGIA,12907.0,BANK OF HAZLEHURST,HAZLEHURST,22 S. TALLAHASSEE ST.,99991231.0,149,19060101,70140,149_20070930
30523,NM,10.710828993699861,20070930,391473,505227,GEORGIA,54114.0,HABERSHAM BANK,CLARKESVILLE,201 N. WASHINGTON ST.,20110218.0,151,19040513,451113,151_20070930
31622,NM,12.373220665169832,20070930,78005,90413,GEORGIA,11187.0,BANK OF ALAPAHA,ALAPAHA,245 NE RAILROAD ST.,99991231.0,155,19050325,79226,155_20070930
31029,NM,8.291912825762529,20070930,73900,81079,GEORGIA,6723.0,MONROE COUNTY BANK,FORSYTH,1 E. MAIN ST.,20140731.0,156,19081015,74356,156_20070930
31061,NM,11.636858936397015,20070930,167556,202632,GEORGIA,23580.0,EXCHANGE BANK,MILLEDGEVILLE,250 W. HANCOCK ST.,99991231.0,160,19030601,179052,160_20070930
30224,N,11.660857573447691,20070930,279013,343714,GEORGIA,40080.0,FIRST NB OF GRIFFIN,GRIFFIN,318 S. HILL ST.,99991231.0,169,19330512,303634,169_20070930
31827,NM,18.48262952155481,20070930,14683,18163,GEORGIA,3357.0,PEOPLES BANK OF TALBOTTON,TALBOTTON,26 W. MONROE ST.,99991231.0,170,18910101,14806,170_20070930
30295,NM,9.583925162335872,20070930,560224,634333,GEORGIA,60794.0,UNITED BANK,ZEBULON,400 GRIFFIN ST.,99991231.0,172,19050131,573539,172_20070930
30058,NM,7.916356595174362,20070930,246749,270099,GEORGIA,21382.0,PEOPLES BANK,LITHONIA,3065 STONE MOUNTAIN ST.,20150206.0,173,19100101,248717,173_20070930
30630,NM,12.14770837183515,20070930,75482,86576,GEORGIA,10517.0,COMMERCIAL BANK,CRAWFORD,102 N. CHURCH ST.,99991231.0,175,19240905,76059,175_20070930
30214,NM,8.642763414547646,20070930,76108,84591,GEORGIA,7311.0,TALBOT STATE BANK,FAYETTEVILLE,710 N. GLYNN ST.,99991231.0,178,19071125,77280,178_20070930
30680,NM,10.863149297072184,20070930,339656,421167,GEORGIA,45752.0,PEOPLES BANK,WINDER,71 N. BROAD ST.,20100917.0,182,19261030,375415,182_20070930
31055,NM,11.327817370421863,20070930,89289,102853,GEORGIA,11651.0,MERCHANTS&CITIZENS BANK,MCRAE,6 COLLEGE ST.,99991231.0,183,19290223,91202,183_20070930
31792,NM,8.902847948995548,20070930,468113,532032,GEORGIA,47366.0,COMMERCIAL BANK,THOMASVILLE,101 S. CRAWFORD ST.,20100601.0,190,19160722,484666,190_20070930
31313,NM,10.33656942962564,20070930,516962,605462,GEORGIA,62584.0,HERITAGE BANK,HINESVILLE,300 S. MAIN ST.,20190901.0,193,19111115,542878,193_20070930
46928,NM,12.713383004809959,20070930,45839,53015,INDIANA,6740.0,CITIZENS EXCHANGE BANK,FAIRMOUNT,102 S. MAIN ST.,20160401.0,195,18930715,46275,195_20070930
47946,NM,10.18223004622699,20070930,182332,227789,INDIANA,23194.0,ALLIANCE BANK,FRANCESVILLE,101 W MONTGOMERY ST.,99991231.0,197,19300703,204595,197_20070930
46172,NM,14.022620951027417,20070930,112400,135096,INDIANA,18944.0,TRI-COUNTY BANK&TRUST CO,ROACHDALE,18 E. WASHINGTON ST.,99991231.0,210,18921007,116152,210_20070930
51534,N,9.717376133984649,20070930,29316,34392,IOWA,3342.0,MILLS COUNTY BANK NA,GLENWOOD,102 S. LOCUST ST.,20080209.0,212,18830101,31050,212_20070930
52353,SM,12.755336268260741,20070930,158297,206933,IOWA,26395.0,WASHINGTON STATE BANK,WASHINGTON,121 S MARION AVE,99991231.0,214,19320418,180538,214_20070930
52728,NM,11.027696793002915,20070930,36160,41160,IOWA,4539.0,BUFFALO SAVINGS BANK,BUFFALO,120 WASHINGTON ST.,20140915.0,219,19090401,36621,219_20070930
50563,NM,12.187453655642889,20070930,29382,33715,IOWA,4109.0,MANSON STATE BANK,MANSON,1001 MAIN ST,20220514.0,223,19330101,29606,223_20070930
52621,NM,6.896316041282209,20070930,24964,29262,IOWA,2018.0,PEOPLES SAVINGS BANK,CRAWFORDSVILLE,100 S. MAIN,20220912.0,225,19121017,27244,225_20070930
50216,NM,7.407020960860694,20070930,67204,86256,IOWA,6389.0,GUTHRIE COUNTY STATE BANK,PANORA,505 E. MAIN ST.,99991231.0,226,19311017,79867,226_20070930
51023,NM,10.108745596569154,20070930,36124,45703,IOWA,4620.0,FARMERS STATE BANK,HAWARDEN,801 CENTRAL ST.,20080110.0,227,19170630,41083,227_20070930
51250,NM,9.240731991251955,20070930,345647,410606,IOWA,37943.0,AMERICAN STATE BANK,SIOUX CENTER,525 N. MAIN ST.,99991231.0,228,19130901,372663,228_20070930
51301,NM,8.72805237247739,20070930,77979,96081,IOWA,8386.0,COMMUNITY STATE BANK,SPENCER,1812 HWY. BLVD.,99991231.0,230,19140101,87695,230_20070930
51401,NM,9.69318805692808,20070930,77649,94716,IOWA,9181.0,COMMERCIAL SAVINGS BANK,CARROLL,627 N. ADAMS ST.,99991231.0,231,19170101,85535,231_20070930
52333,NM,17.771306493044076,20070930,56396,78638,IOWA,13975.0,SOLON STATE BANK,SOLON,126 S. MARKET ST.,99991231.0,232,19320317,64664,232_20070930
50574,NM,15.948802541544477,20070930,53982,65472,IOWA,10442.0,POCAHONTAS STATE BANK,POCAHONTAS,223 N. MAIN ST.,99991231.0,234,19260701,55030,234_20070930
51058,NM,9.074600089699507,20070930,53331,66890,IOWA,6070.0,SECURITY STATE BANK,SUTHERLAND,109 W. 2ND ST.,99991231.0,235,19310101,60820,235_20070930
