ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
4605,SM,7.256862180693635,20070331,350082,541956,MAINE,39329.0,UNION TRUST CO,ELLSWORTH,66 MAIN ST.,,9,19070101,502627,9_20070331
2110,SM,7.07064271897985,20070331,10963196,97977953,MASSACHUSETTS,6927671.0,STATE STREET BANK&TRUST CO,BOSTON,225 FRANKLIN ST.,99991231.0,14,17920101,91050282,14_20070331
36830,SM,8.122529366031609,20070331,495085,639259,ALABAMA,51924.0,AUBURNBANK,AUBURN,100 N. GAY ST.,99991231.0,35,19070103,587335,35_20070331
36732,NM,9.456392569626248,20070331,192352,223838,ALABAMA,21167.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231.0,39,18700101,202671,39_20070331
36867,NM,12.261007837049938,20070331,113843,158478,ALABAMA,19431.0,PHENIX-GIRARD BANK,PHENIX CITY,801 13TH ST.,99991231.0,41,19040504,139047,41_20070331
35055,NM,8.255467564667136,20070331,181364,216184,ALABAMA,17847.0,MERCHANTS BANK OF ALABAMA,CULLMAN,"900 2ND AVE, SW",20220105.0,46,19070101,198337,46_20070331
35565,NM,10.422243471542199,20070331,280857,364979,ALABAMA,38039.0,TRADERS&FARMERS BANK,HALEYVILLE,819 20TH ST,20200701.0,47,19060106,326940,47_20070331
36401,NM,7.236775818639798,20070331,34779,39700,ALABAMA,2873.0,BANK OF EVERGREEN,EVERGREEN,146 W. FRONT ST.,99991231.0,49,19320901,36827,49_20070331
35582,NM,7.789186674312671,20070331,72962,92423,ALABAMA,7199.0,COMMUNITY SPIRIT BANK,RED BAY,200 4TH AVE. SW,99991231.0,50,19080317,85224,50_20070331
35592,NM,10.820112093746927,20070331,142416,172891,ALABAMA,18707.0,BANK OF VERNON,VERNON,44825 HWY. 17,99991231.0,51,19111111,154184,51_20070331
35594,NM,15.95105343139591,20070331,105728,188859,ALABAMA,30125.0,CITIZENS BANK OF WINFIELD,WINFIELD,108-110 E. 1ST AVE.,99991231.0,52,19200522,158734,52_20070331
35952,NM,12.05486358798155,20070331,170206,214204,ALABAMA,25822.0,EXCHANGE BANK OF ALABAMA,ALTOONA,SIXTH &BLOUNT ST.,99991231.0,54,19090310,188382,54_20070331
36502,NM,9.600724458714085,20070331,325342,425145,ALABAMA,40817.0,UNITED BANK,ATMORE,200 E. NASHVILLE AVE.,99991231.0,58,19040104,384328,58_20070331
36340,NM,16.87778559699742,20070331,112768,136416,ALABAMA,23024.0,CITIZENS BANK,GENEVA,515 COMMERCE ST.,20130101.0,59,19010101,113392,59_20070331
36750,NM,18.57926661551602,20070331,53986,69077,ALABAMA,12834.0,PEACHTREE BANK,MAPLESVILLE,9411 AL HWY. 22,20140228.0,68,19190919,56243,68_20070331
36425,NM,11.272606903192802,20070331,58706,66462,ALABAMA,7492.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,1112 MAIN ST.,99991231.0,70,19070823,58970,70_20070331
35040,SM,11.025020764749033,20070331,144316,164943,ALABAMA,18185.0,CENTRAL STATE BANK,CALERA,11025 HWY 25,99991231.0,72,19160205,146757,72_20070331
36303,NM,14.012355306023426,20070331,156628,230832,ALABAMA,32345.0,BANKSOUTH,DOTHAN,3251 ROSS CLARK CIRCLE,99991231.0,77,19280101,198487,77_20070331
