ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
2111,SM,9.540762206056197,20091231,17962958,153740526,MASSACHUSETTS,14668018.0,STATE STREET BANK&TRUST CO,BOSTON,1 LINCOLN ST. FL 1,99991231,14,17920101,139072508,14_20091231
36830,SM,7.702276561837887,20091231,580174,769318,ALABAMA,59255.0,AUBURNBANK,AUBURN,100 N. GAY ST.,99991231,35,19070103,710063,35_20091231
36732,NM,9.695738648385595,20091231,197149,236310,ALABAMA,22912.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231,39,18700101,213398,39_20091231
36867,NM,16.6842727964168,20091231,102124,141996,ALABAMA,23691.0,PHENIX-GIRARD BANK,PHENIX CITY,801 13TH ST.,99991231,41,19040504,118305,41_20091231
35055,NM,7.531534774143939,20091231,210358,244492,ALABAMA,18414.0,MERCHANTS BANK OF ALABAMA,CULLMAN,"900 2ND AVE, SW",20220105,46,19070101,226078,46_20091231
35565,NM,11.607057217172487,20091231,282693,354474,ALABAMA,41144.0,TRADERS&FARMERS BANK,HALEYVILLE,819 20TH ST,20200701,47,19060106,313330,47_20091231
36401,NM,6.864646464646465,20091231,44352,49500,ALABAMA,3398.0,BANK OF EVERGREEN,EVERGREEN,146 W. FRONT ST.,99991231,49,19320901,46102,49_20091231
35582,NM,7.183489174103174,20091231,95179,112508,ALABAMA,8082.0,COMMUNITY SPIRIT BANK,RED BAY,200 4TH AVE. SW,99991231,50,19080317,104426,50_20091231
35592,NM,9.256142712891283,20091231,162966,187173,ALABAMA,17325.0,BANK OF VERNON,VERNON,44825 HWY. 17,99991231,51,19111111,169848,51_20091231
35594,NM,16.41910098150796,20091231,129790,205602,ALABAMA,33758.0,CITIZENS BANK OF WINFIELD,WINFIELD,108-110 E. 1ST AVE.,99991231,52,19200522,171844,52_20091231
35952,NM,10.338464782792071,20091231,207612,246584,ALABAMA,25493.0,EXCHANGE BANK OF ALABAMA,ALTOONA,SIXTH &BLOUNT ST.,99991231,54,19090310,221091,54_20091231
36502,NM,10.257421404315917,20091231,405366,456450,ALABAMA,46820.0,UNITED BANK,ATMORE,200 E. NASHVILLE AVE.,99991231,58,19040104,409630,58_20091231
36340,NM,15.355106593951412,20091231,135765,161360,ALABAMA,24777.0,CITIZENS BANK,GENEVA,515 COMMERCE ST.,20130101,59,19010101,136583,59_20091231
36750,NM,9.251609767950432,20091231,55597,65848,ALABAMA,6092.0,PEACHTREE BANK,MAPLESVILLE,9411 AL HWY. 22,20140228,68,19190919,59756,68_20091231
36425,NM,13.99276236429433,20091231,49811,58030,ALABAMA,8120.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,1112 MAIN ST.,99991231,70,19070823,49910,70_20091231
35040,SM,13.096284718830386,20091231,131677,153555,ALABAMA,20110.0,CENTRAL STATE BANK,CALERA,11025 HWY 25,99991231,72,19160205,133445,72_20091231
36303,NM,14.323993658671078,20091231,179994,232128,ALABAMA,33250.0,BANKSOUTH,DOTHAN,3251 ROSS CLARK CIRCLE,99991231,77,19280101,198878,77_20091231
71671,SM,13.375301966179787,20091231,101037,125014,ARKANSAS,16721.0,WARREN BANK&TRUST CO,WARREN,201 S. MAIN ST.,99991231,81,19011231,108293,81_20091231
71744,NM,9.996609786416544,20091231,146902,176980,ARKANSAS,17692.0,CALHOUN COUNTY BANK,HAMPTON,302 E MAIN,99991231,88,19071008,159288,88_20091231
72703,NM,9.790802469308465,20091231,585298,715018,ARKANSAS,70006.0,SIGNATURE BANK OF ARKANSAS,FAYETTEVILLE,"3878 N. CROSSOVER RD, # 20",99991231,89,19330818,645012,89_20091231
71655,NM,9.464025082436889,20091231,133243,147992,ARKANSAS,14006.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,212 W. GAINES ST.,99991231,90,19130101,133986,90_20091231
72947,SM,8.898728506943248,20091231,137404,174126,ARKANSAS,15495.0,ALLIED BANK,MULBERRY,311 MAIN ST.,20160923,91,19020304,158631,91_20091231
71661,NM,9.623958032697825,20091231,265192,294515,ARKANSAS,28344.0,DELTA TRUST&BANK,PARKDALE,1853 HWY. 165 S.,20141025,92,19100201,266171,92_20091231
71763,NM,7.924078952116336,20091231,45864,55426,ARKANSAS,4392.0,RIVERSIDE BANK,SPARKMAN,COMMERCE &MAIN ST.,99991231,93,19160101,51034,93_20091231
71671,NM,9.635874925067197,20091231,92474,103426,ARKANSAS,9966.0,FIRST STATE BANK OF WARREN,WARREN,104 S MAIN ST.,99991231,94,18900101,93460,94_20091231
71940,NM,18.864542778463584,20091231,68084,84248,ARKANSAS,15893.0,BANK OF DELIGHT,DELIGHT,503 E ANTIOCH ST,99991231,99,19110616,68355,99_20091231
71857,NM,12.967323264227876,20091231,59936,69652,ARKANSAS,9032.0,BANK OF PRESCOTT,PRESCOTT,EAST 2ND &MAIN ST.,20191109,101,19040810,60620,101_20091231
