ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
4605,SM,6.7253936224840345,20060930,336930,553068,MAINE,37196.0,UNION TRUST CO,ELLSWORTH,66 MAIN ST.,,9,19070101,515872,9_20060930
2110,SM,6.856969010137318,20060930,10104279,96873356,MASSACHUSETTS,6642576.0,STATE STREET BANK&TRUST CO,BOSTON,225 FRANKLIN ST.,99991231.0,14,17920101,90230780,14_20060930
36830,SM,7.924280992363513,20060930,479803,631704,ALABAMA,50058.0,AUBURNBANK,AUBURN,100 N. GAY ST.,99991231.0,35,19070103,581646,35_20060930
36732,NM,10.89788668902593,20060930,184288,221832,ALABAMA,24175.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231.0,39,18700101,197657,39_20060930
36867,NM,12.766884833054284,20060930,101094,144538,ALABAMA,18453.0,PHENIX-GIRARD BANK,PHENIX CITY,801 13TH ST.,99991231.0,41,19040504,126085,41_20060930
35055,NM,8.104275952846441,20060930,177804,206644,ALABAMA,16747.0,MERCHANTS BANK OF ALABAMA,CULLMAN,"900 2ND AVE, SW",20220105.0,46,19070101,189897,46_20060930
35565,NM,12.071947131715916,20060930,265364,356206,ALABAMA,43001.0,TRADERS&FARMERS BANK,HALEYVILLE,819 20TH ST,20200701.0,47,19060106,313205,47_20060930
36401,NM,6.684990921928585,20060930,35010,39656,ALABAMA,2651.0,BANK OF EVERGREEN,EVERGREEN,146 W. FRONT ST.,99991231.0,49,19320901,37005,49_20060930
35582,NM,8.53917450461145,20060930,68315,87608,ALABAMA,7481.0,COMMUNITY SPIRIT BANK,RED BAY,200 4TH AVE. SW,99991231.0,50,19080317,80127,50_20060930
35592,NM,11.63994461482718,20060930,125521,154554,ALABAMA,17990.0,BANK OF VERNON,VERNON,44825 HWY. 17,99991231.0,51,19111111,136564,51_20060930
35594,NM,16.039031480620526,20060930,103353,187131,ALABAMA,30014.0,CITIZENS BANK OF WINFIELD,WINFIELD,108-110 E. 1ST AVE.,99991231.0,52,19200522,157117,52_20060930
35952,NM,11.911082573027677,20060930,159137,208688,ALABAMA,24857.0,EXCHANGE BANK OF ALABAMA,ALTOONA,SIXTH &BLOUNT ST.,99991231.0,54,19090310,183831,54_20060930
35031,NM,8.484477109838362,20060930,442259,569546,ALABAMA,48323.0,COMMUNITY BANK,BLOUNTSVILLE,MAIN &LIBERTY ST.,20061107.0,57,19230723,521223,57_20060930
36502,NM,9.548127433813344,20060930,289820,382630,ALABAMA,36534.0,UNITED BANK,ATMORE,200 E. NASHVILLE AVE.,99991231.0,58,19040104,346096,58_20060930
36340,NM,17.088674567662355,20060930,109252,132304,ALABAMA,22609.0,CITIZENS BANK,GENEVA,515 COMMERCE ST.,20130101.0,59,19010101,109695,59_20060930
36750,NM,16.402624168148137,20060930,52055,63563,ALABAMA,10426.0,PEACHTREE BANK,MAPLESVILLE,9411 AL HWY. 22,20140228.0,68,19190919,53137,68_20060930
36425,NM,10.676537764826337,20060930,56376,63485,ALABAMA,6778.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,1112 MAIN ST.,99991231.0,70,19070823,56707,70_20060930
35040,SM,10.938338805727913,20060930,140100,160198,ALABAMA,17523.0,CENTRAL STATE BANK,CALERA,11025 HWY 25,99991231.0,72,19160205,142675,72_20060930
36303,NM,13.191828944923914,20060930,161536,236836,ALABAMA,31243.0,BANKSOUTH,DOTHAN,3251 ROSS CLARK CIRCLE,99991231.0,77,19280101,205593,77_20060930
71671,SM,13.239063190455147,20060930,97418,124465,ARKANSAS,16478.0,WARREN BANK&TRUST CO,WARREN,201 S. MAIN ST.,99991231.0,81,19011231,107987,81_20060930
71744,NM,11.128774749942005,20060930,126990,146566,ARKANSAS,16311.0,CALHOUN COUNTY BANK,HAMPTON,200 MAIN ST.,99991231.0,88,19071008,130255,88_20060930
72703,NM,16.77668167976514,20060930,255759,329046,ARKANSAS,55203.0,SIGNATURE BANK OF ARKANSAS,FAYETTEVILLE,"3878 N. CROSSOVER RD, # 20",99991231.0,89,19330818,273843,89_20060930
71655,NM,8.907421851562969,20060930,150342,166670,ARKANSAS,14846.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,212 W. GAINES ST.,99991231.0,90,19130101,151824,90_20060930
72947,SM,10.354216499567407,20060930,103397,117894,ARKANSAS,12207.0,ALLIED BANK,MULBERRY,311 MAIN ST.,20160923.0,91,19020304,105687,91_20060930
71661,NM,9.178746275520469,20060930,185736,208754,ARKANSAS,19161.0,DELTA TRUST&BANK,PARKDALE,1853 HWY. 165 S.,20141025.0,92,19100201,189593,92_20060930
71763,NM,7.7044566383866195,20060930,38187,49387,ARKANSAS,3805.0,RIVERSIDE BANK,SPARKMAN,COMMERCE &MAIN ST.,99991231.0,93,19160101,45582,93_20060930
71671,NM,9.924700535377267,20060930,92514,103852,ARKANSAS,10307.0,FIRST STATE BANK OF WARREN,WARREN,104 S MAIN ST.,99991231.0,94,18900101,93545,94_20060930
71940,NM,17.92319179078761,20060930,63783,78351,ARKANSAS,14043.0,BANK OF DELIGHT,DELIGHT,503 E ANTIOCH ST,99991231.0,99,19110616,64308,99_20060930
71857,NM,12.61262585433968,20060930,58305,68035,ARKANSAS,8581.0,BANK OF PRESCOTT,PRESCOTT,EAST 2ND &MAIN ST.,20191109.0,101,19040810,59454,101_20060930
72521,NM,8.652972527421062,20060930,85661,106761,ARKANSAS,9238.0,BANK OF CAVE CITY,CAVE CITY,133 S MAIN ST.,99991231.0,105,19060701,97523,105_20060930
72029,NM,11.732880878445433,20060930,25873,31237,ARKANSAS,3665.0,MERCHANTS&PLANTERS BANK,CLARENDON,297 MADISON ST.,99991231.0,107,18900101,27572,107_20060930
72703,NM,10.719839403155008,20060930,241364,333755,ARKANSAS,35778.0,CHAMBERS BANK OF NORTH AR,FAYETTEVILLE,1685 E. JOYCE BLVD.,20081124.0,108,19120601,297977,108_20060930
71842,NM,11.617150440849901,20060930,66985,76103,ARKANSAS,8841.0,HORATIO STATE BANK,HORATIO,PRIDE &MAIN,99991231.0,109,19050505,67262,109_20060930
72211,NM,7.570139658886471,20060930,2039253,2506321,ARKANSAS,189732.0,BANK OF THE OZARKS,LITTLE ROCK,12615 CHENAL PKWY.,99991231.0,110,19030303,2316589,110_20060930
34994,N,10.933589826526617,20060930,1957903,2349640,FLORIDA,256900.0,SEACOAST NATIONAL BANK,STUART,815 COLORADO AVE.,99991231.0,131,19330101,2092740,131_20060930
