ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
2111,SM,8.347458032884216,20210331,170422000,313281000,MASSACHUSETTS,26151000.0,STATE STREET BANK&TRUST CO,BOSTON,1 LINCOLN ST,99991231,14,17920101,287130000,14_20210331
36830,SM,10.021340428681778,20210331,884690,992951,ALABAMA,99507.0,AUBURNBANK,AUBURN,132 N. GAY ST.,99991231,35,19070103,893444,35_20210331
36732,NM,9.129684141906964,20210331,354547,392708,ALABAMA,35853.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231,39,18700101,356855,39_20210331
36867,NM,13.68555112437291,20210331,205234,244981,ALABAMA,33527.0,PHENIX-GIRARD BANK,PHENIX CITY,801 13TH ST.,99991231,41,19040504,211454,41_20210331
35055,NM,9.040405086360435,20210331,349815,386288,ALABAMA,34922.0,MERCHANTS BANK OF ALABAMA,CULLMAN,900 2ND AVE SW,20220105,46,19070101,351367,46_20210331
36401,NM,12.604822183789441,20210331,60001,68807,ALABAMA,8673.0,BANK OF EVERGREEN,EVERGREEN,146 W. FRONT ST.,99991231,49,19320901,60134,49_20210331
35582,NM,9.910620248283482,20210331,153071,173753,ALABAMA,17220.0,COMMUNITY SPIRIT BANK,RED BAY,200 4TH AVE. SW,99991231,50,19080317,156533,50_20210331
35592,NM,12.509453800889117,20210331,188480,216844,ALABAMA,27126.0,BANK OF VERNON,VERNON,44825 HWY. 17,99991231,51,19111111,189718,51_20210331
35594,NM,21.311840973527442,20210331,176014,282519,ALABAMA,60210.0,CITIZENS BANK OF WINFIELD,WINFIELD,236 BANKHEAD HWY.,99991231,52,19200522,222309,52_20210331
35952,NM,12.92198060281713,20210331,298716,348298,ALABAMA,45007.0,EXCHANGE BANK OF ALABAMA,ALTOONA,7170 6TH AVE,99991231,54,19090310,303291,54_20210331
36502,NM,8.811290128134472,20210331,836337,929024,ALABAMA,81859.0,UNITED BANK,ATMORE,200 E. NASHVILLE AVE.,99991231,58,19040104,847165,58_20210331
36460,NM,12.641225489095035,20210331,77623,89042,ALABAMA,11256.0,PEOPLES EXCHANGE BANK,MONROEVILLE,2013 HWY. 21 BYPASS,99991231,70,19070823,77787,70_20210331
35040,SM,9.939641811804965,20210331,386453,434241,ALABAMA,43162.0,CENTRAL STATE BANK,CALERA,11025 HWY 25,99991231,72,19160205,391079,72_20210331
36303,NM,18.749015127639456,20210331,164651,203072,ALABAMA,38074.0,BANKSOUTH,DOTHAN,3251 ROSS CLARK CIRCLE,99991231,77,19280101,164998,77_20210331
71671,SM,17.02807594644506,20210331,112126,138624,ARKANSAS,23605.0,WARREN BANK&TRUST CO,WARREN,201 S. MAIN ST.,99991231,81,19011231,115019,81_20210331
72758,NM,10.253629563117693,20210331,531424,659308,ARKANSAS,67603.0,GENERATIONS BANK,ROGERS,3710 W SOUTHERN HILLS BLVD,99991231,88,19071008,591705,88_20210331
72703,NM,10.437162539564326,20210331,684025,805650,ARKANSAS,84087.0,SIGNATURE BANK OF ARKANSAS,FAYETTEVILLE,"3878 N. CROSSOVER RD, # 20",99991231,89,19330818,721563,89_20210331
71655,SM,9.121225195872464,20210331,225130,247993,ARKANSAS,22620.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,212 W. GAINES ST.,99991231,90,19130101,225373,90_20210331
71763,NM,9.016235331940202,20210331,53395,62210,ARKANSAS,5609.0,RIVERSIDE BANK,SPARKMAN,103 W MAIN ST,99991231,93,19160101,56601,93_20210331
71671,SM,10.695681888267504,20210331,106855,119983,ARKANSAS,12833.0,FIRST STATE BANK OF WARREN,WARREN,104 S MAIN ST.,99991231,94,18900101,107150,94_20210331
71940,NM,12.367706751002316,20210331,127505,160628,ARKANSAS,19866.0,BANK OF DELIGHT,DELIGHT,503 E ANTIOCH ST,99991231,99,19110616,140762,99_20210331
72521,SM,8.200621416778253,20210331,130708,153842,ARKANSAS,12616.0,BANK OF CAVE CITY,CAVE CITY,137 S MAIN ST.,99991231,105,19060701,141226,105_20210331
72029,NM,12.574947334305623,20210331,37668,43197,ARKANSAS,5432.0,MERCHANTS&PLANTERS BANK,CLARENDON,297 MADISON ST.,99991231,107,18900101,37764,107_20210331
71842,NM,11.99932118362397,20210331,212183,241597,ARKANSAS,28990.0,HORATIO STATE BANK,HORATIO,PRIDE &MAIN,99991231,109,19050505,212607,109_20210331
72223,NM,16.06929777776735,20210331,21296442,27276892,ARKANSAS,4383205.0,BANK OZK,LITTLE ROCK,18000 CANTRELL RD,99991231,110,19030303,22890583,110_20210331
34994,N,12.998803982488669,20210331,7386206,8812580,FLORIDA,1145530.0,SEACOAST NATIONAL BANK,STUART,815 COLORADO AVE,99991231,131,19330101,7666946,131_20210331
31061,NM,9.243213035677519,20210331,307204,339990,GEORGIA,31426.0,CENTURY BANK&TRUST,MILLEDGEVILLE,141 S WAYNE ST,99991231,147,18980101,308565,147_20210331
30650,NM,9.604583304500265,20210331,311155,346824,GEORGIA,33311.0,BANK OF MADISON,MADISON,133 N. MAIN ST.,99991231,148,18900101,313513,148_20210331
31539,NM,13.609617258283532,20210331,112395,130349,GEORGIA,17740.0,BANK OF HAZLEHURST,HAZLEHURST,22 S. TALLAHASSEE ST.,99991231,149,19060101,112609,149_20210331
31622,NM,8.880660652573942,20210331,202453,222810,GEORGIA,19787.0,BANK OF ALAPAHA,ALAPAHA,245 NE RAILROAD ST.,99991231,155,19050325,203023,155_20210331
31061,NM,11.640517094216056,20210331,283885,322185,GEORGIA,37504.0,EXCHANGE BANK,MILLEDGEVILLE,250 W HANCOCK ST,99991231,160,19030601,284681,160_20210331
30224,N,7.219244523346386,20210331,312268,353181,GEORGIA,25497.0,FIRST NB OF GRIFFIN,GRIFFIN,318 S. HILL ST.,99991231,169,19330512,327684,169_20210331
