ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
4605,SM,5.770361426565696,20071231,342440,539169,MAINE,31112.0,UNION TRUST CO,ELLSWORTH,66 MAIN ST.,,9,19070101,508057,9_20071231
2110,SM,8.904233672276625,20071231,28879938,134001964,MASSACHUSETTS,11931848.0,STATE STREET BANK&TRUST CO,BOSTON,225 FRANKLIN ST.,99991231.0,14,17920101,122070116,14_20071231
36830,SM,8.066310620137926,20071231,493856,683993,ALABAMA,55173.0,AUBURNBANK,AUBURN,100 N. GAY ST.,99991231.0,35,19070103,628820,35_20071231
36732,NM,10.0708160492383,20071231,193303,222266,ALABAMA,22384.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231.0,39,18700101,199882,39_20071231
36867,NM,13.035521420856835,20071231,104533,166660,ALABAMA,21725.0,PHENIX-GIRARD BANK,PHENIX CITY,801 13TH ST.,99991231.0,41,19040504,144935,41_20071231
35055,NM,7.001977302560523,20071231,198177,240732,ALABAMA,16856.0,MERCHANTS BANK OF ALABAMA,CULLMAN,"900 2ND AVE, SW",20220105.0,46,19070101,223876,46_20071231
35565,NM,11.026422483171363,20071231,290989,361586,ALABAMA,39870.0,TRADERS&FARMERS BANK,HALEYVILLE,819 20TH ST,20200701.0,47,19060106,321716,47_20071231
36401,NM,7.531927244582043,20071231,36431,41344,ALABAMA,3114.0,BANK OF EVERGREEN,EVERGREEN,146 W. FRONT ST.,99991231.0,49,19320901,38230,49_20071231
35582,NM,7.544548061021793,20071231,82374,102193,ALABAMA,7710.0,COMMUNITY SPIRIT BANK,RED BAY,200 4TH AVE. SW,99991231.0,50,19080317,94483,50_20071231
35592,NM,10.374692939452403,20071231,159597,189702,ALABAMA,19681.0,BANK OF VERNON,VERNON,44825 HWY. 17,99991231.0,51,19111111,170021,51_20071231
35594,NM,16.0413540103385,20071231,102557,203898,ALABAMA,32708.0,CITIZENS BANK OF WINFIELD,WINFIELD,108-110 E. 1ST AVE.,99991231.0,52,19200522,171190,52_20071231
35952,NM,12.047842102869618,20071231,180589,219890,ALABAMA,26492.0,EXCHANGE BANK OF ALABAMA,ALTOONA,SIXTH &BLOUNT ST.,99991231.0,54,19090310,193398,54_20071231
36502,NM,8.970250213436659,20071231,369425,456810,ALABAMA,40977.0,UNITED BANK,ATMORE,200 E. NASHVILLE AVE.,99991231.0,58,19040104,415833,58_20071231
36340,NM,16.127203594884204,20071231,120233,144650,ALABAMA,23328.0,CITIZENS BANK,GENEVA,515 COMMERCE ST.,20130101.0,59,19010101,121322,59_20071231
36750,NM,17.765241488519397,20071231,56056,70728,ALABAMA,12565.0,PEACHTREE BANK,MAPLESVILLE,9411 AL HWY. 22,20140228.0,68,19190919,58163,68_20071231
36425,NM,12.545333078831838,20071231,54827,62868,ALABAMA,7887.0,PEOPLES EXC BK MONROE CNTY,BEATRICE,1112 MAIN ST.,99991231.0,70,19070823,54981,70_20071231
35040,SM,11.343499169157239,20071231,148302,170309,ALABAMA,19319.0,CENTRAL STATE BANK,CALERA,11025 HWY 25,99991231.0,72,19160205,150990,72_20071231
36303,NM,13.707292757933157,20071231,166060,236728,ALABAMA,32449.0,BANKSOUTH,DOTHAN,3251 ROSS CLARK CIRCLE,99991231.0,77,19280101,204279,77_20071231
71671,SM,11.731218941829875,20071231,102324,136840,ARKANSAS,16053.0,WARREN BANK&TRUST CO,WARREN,201 S. MAIN ST.,99991231.0,81,19011231,120787,81_20071231
71744,NM,12.18216844577566,20071231,130551,151574,ARKANSAS,18465.0,CALHOUN COUNTY BANK,HAMPTON,200 MAIN ST.,99991231.0,88,19071008,133109,88_20071231
72703,NM,12.140267645347535,20071231,434357,536232,ARKANSAS,65100.0,SIGNATURE BANK OF ARKANSAS,FAYETTEVILLE,"3878 N. CROSSOVER RD, # 20",99991231.0,89,19330818,471132,89_20071231
71655,NM,8.142003187261034,20071231,144374,158757,ARKANSAS,12926.0,COMMERCIAL BANK&TRUST CO,MONTICELLO,212 W. GAINES ST.,99991231.0,90,19130101,145831,90_20071231
72947,SM,10.29774495803774,20071231,114775,130951,ARKANSAS,13485.0,ALLIED BANK,MULBERRY,311 MAIN ST.,20160923.0,91,19020304,117466,91_20071231
71661,NM,9.456602691313137,20071231,193968,216177,ARKANSAS,20443.0,DELTA TRUST&BANK,PARKDALE,1853 HWY. 165 S.,20141025.0,92,19100201,195734,92_20071231
71763,NM,7.64822695035461,20071231,40235,52875,ARKANSAS,4044.0,RIVERSIDE BANK,SPARKMAN,COMMERCE &MAIN ST.,99991231.0,93,19160101,48831,93_20071231
71671,NM,10.532739599324897,20071231,92960,104873,ARKANSAS,11046.0,FIRST STATE BANK OF WARREN,WARREN,104 S MAIN ST.,99991231.0,94,18900101,93828,94_20071231
71940,NM,18.186238164116155,20071231,66847,82271,ARKANSAS,14962.0,BANK OF DELIGHT,DELIGHT,503 E ANTIOCH ST,99991231.0,99,19110616,67309,99_20071231
71857,NM,12.579151031894934,20071231,58515,68224,ARKANSAS,8582.0,BANK OF PRESCOTT,PRESCOTT,EAST 2ND &MAIN ST.,20191109.0,101,19040810,59642,101_20071231
72521,NM,10.17689927952993,20071231,77301,96326,ARKANSAS,9803.0,BANK OF CAVE CITY,CAVE CITY,133 S MAIN ST.,99991231.0,105,19060701,86523,105_20071231
72029,NM,10.95454413934782,20071231,30534,34561,ARKANSAS,3786.0,MERCHANTS&PLANTERS BANK,CLARENDON,297 MADISON ST.,99991231.0,107,18900101,30774,107_20071231
72703,NM,13.663505444327361,20071231,224332,290394,ARKANSAS,39678.0,CHAMBERS BANK OF NORTH AR,FAYETTEVILLE,1685 E. JOYCE BLVD.,20081124.0,108,19120601,250716,108_20071231
71842,NM,11.694067544815292,20071231,71050,80776,ARKANSAS,9446.0,HORATIO STATE BANK,HORATIO,PRIDE &MAIN,99991231.0,109,19050505,71330,109_20071231
72211,NM,8.360356944917001,20071231,2077664,2701033,ARKANSAS,225816.0,BANK OF THE OZARKS,LITTLE ROCK,12615 CHENAL PKWY.,99991231.0,110,19030303,2475217,110_20071231
34994,N,10.925765543095325,20071231,1987343,2417826,FLORIDA,264166.0,SEACOAST NATIONAL BANK,STUART,815 COLORADO AVE.,99991231.0,131,19330101,2153660,131_20071231
32696,NM,9.73005982335712,20071231,154208,176854,FLORIDA,17208.0,PERKINS STATE BANK,WILLISTON,342 E. NOBLE AVE.,20130118.0,134,19130801,159646,134_20071231
31061,NM,13.506630925507901,20071231,121358,141760,GEORGIA,19147.0,CENTURY BANK&TRUST,MILLEDGEVILLE,141 S. WAYNE ST.,99991231.0,147,18980101,122613,147_20071231
30650,NM,10.975767845403112,20071231,180101,215994,GEORGIA,23707.0,BANK OF MADISON,MADISON,133 N. MAIN ST.,99991231.0,148,18900101,192287,148_20071231
31539,NM,15.292466956716542,20071231,71311,84813,GEORGIA,12970.0,BANK OF HAZLEHURST,HAZLEHURST,22 S. TALLAHASSEE ST.,99991231.0,149,19060101,71843,149_20071231
30523,NM,9.92831820483852,20071231,390511,513380,GEORGIA,50970.0,HABERSHAM BANK,CLARKESVILLE,201 N. WASHINGTON ST.,20110218.0,151,19040513,462410,151_20071231
31622,NM,11.93869010253191,20071231,82912,95580,GEORGIA,11411.0,BANK OF ALAPAHA,ALAPAHA,245 NE RAILROAD ST.,99991231.0,155,19050325,84169,155_20071231
31029,NM,8.158685259429827,20071231,78252,85553,GEORGIA,6980.0,MONROE COUNTY BANK,FORSYTH,1 E. MAIN ST.,20140731.0,156,19081015,78573,156_20071231
31061,NM,11.700460449386958,20071231,170601,206103,GEORGIA,24115.0,EXCHANGE BANK,MILLEDGEVILLE,250 W. HANCOCK ST.,99991231.0,160,19030601,181988,160_20071231
30224,N,12.169134106241412,20071231,261626,323885,GEORGIA,39414.0,FIRST NB OF GRIFFIN,GRIFFIN,318 S. HILL ST.,99991231.0,169,19330512,284471,169_20071231
31827,NM,17.630341549113833,20071231,15818,19353,GEORGIA,3412.0,PEOPLES BANK OF TALBOTTON,TALBOTTON,26 W. MONROE ST.,99991231.0,170,18910101,15941,170_20071231
30295,NM,9.647357798136495,20071231,563629,640621,GEORGIA,61803.0,UNITED BANK,ZEBULON,400 GRIFFIN ST.,99991231.0,172,19050131,578818,172_20071231
30058,NM,8.34321057244231,20071231,235505,259013,GEORGIA,21610.0,PEOPLES BANK,LITHONIA,3065 STONE MOUNTAIN ST.,20150206.0,173,19100101,237403,173_20071231
30630,NM,11.441760507011985,20071231,80137,91201,GEORGIA,10435.0,COMMERCIAL BANK,CRAWFORD,102 N. CHURCH ST.,99991231.0,175,19240905,80766,175_20071231
30214,NM,8.43434973408779,20071231,79607,88187,GEORGIA,7438.0,TALBOT STATE BANK,FAYETTEVILLE,710 N. GLYNN ST.,99991231.0,178,19071125,80749,178_20071231
30680,NM,10.823234722920578,20071231,352931,433558,GEORGIA,46925.0,PEOPLES BANK,WINDER,71 N. BROAD ST.,20100917.0,182,19261030,386633,182_20071231
31055,NM,11.181501425403864,20071231,90831,104181,GEORGIA,11649.0,MERCHANTS&CITIZENS BANK,MCRAE,6 COLLEGE ST.,99991231.0,183,19290223,92532,183_20071231
31792,NM,8.720937765495695,20071231,412641,540263,GEORGIA,47116.0,COMMERCIAL BANK,THOMASVILLE,101 S. CRAWFORD ST.,20100601.0,190,19160722,493147,190_20071231
31313,NM,9.831513442774083,20071231,545732,633463,GEORGIA,62279.0,HERITAGE BANK,HINESVILLE,300 S. MAIN ST.,20190901.0,193,19111115,571184,193_20071231
46928,NM,12.335651466086249,20071231,49158,56511,INDIANA,6971.0,CITIZENS EXCHANGE BANK,FAIRMOUNT,102 S. MAIN ST.,20160401.0,195,18930715,49540,195_20071231
