ZIP,BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
2110,SM,5.693380295086846,19951231,6880231,25558103,MASSACHUSETTS,1455120.0,STATE STREET BANK&TRUST CO,BOSTON,225 FRANKLIN ST.,99991231,14,17920101,24102983,14_19951231
1970,NM,11.683426612670821,19951231,115100,131862,MASSACHUSETTS,15406.0,EASTERN BANK&TRUST CO,SALEM,217 ESSEX ST.,20021122,28,18030101,116456,28_19951231
36830,SM,8.390692922077626,19951231,186210,219231,ALABAMA,18395.0,AUBURNBANK,AUBURN,100 N. GAY ST.,99991231,35,19070103,200836,35_19951231
36732,NM,9.915242836001614,19951231,106566,118928,ALABAMA,11792.0,ROBERTSON BANKING CO,DEMOPOLIS,216 N. WALNUT AVE.,99991231,39,18700101,107136,39_19951231
36867,NM,11.648971342307837,19951231,70289,80153,ALABAMA,9337.0,PHENIX-GIRARD BANK,PHENIX CITY,8TH AVE. &13TH ST.,99991231,41,19040504,70816,41_19951231
35546,NM,14.893798515738293,19951231,9924,11723,ALABAMA,1746.0,BANK OF BERRY,BERRY,DEPOT ST.,20020401,43,19110101,9977,43_19951231
35768,NM,12.401417090208056,19951231,136353,159764,ALABAMA,19813.0,JACOBS BANK,SCOTTSBORO,510 E. LAUREL ST.,19991105,45,19090101,139951,45_19951231
35077,NM,7.252448702366483,19951231,62987,69935,ALABAMA,5072.0,MERCHANTS BANK,HANCEVILLE,"201 COMMERCIAL ST, S.E.",20220105,46,19070101,64863,46_19951231
72712,NM,10.526718615220085,19951231,388989,483427,ARKANSAS,50889.0,BANK OF BENTONVILLE,BENTONVILLE,201 N.E. A ST.,20020307,100,19310225,432538,100_19951231
71857,NM,7.640028122802906,19951231,54641,59738,ARKANSAS,4564.0,BANK OF PRESCOTT,PRESCOTT,EAST 2ND &MAIN ST.,20191109,101,19040810,55174,101_19951231
72450,NM,6.996124695634282,19951231,107324,116636,ARKANSAS,8160.0,SECURITY BANK,PARAGOULD,COURT &PRUETT ST.,19960201,102,19310205,108476,102_19951231
72941,SM,10.035327886950762,19951231,72815,81522,ARKANSAS,8181.0,RIVER VALLEY BANK&TRUST,LAVACA,MAIN &PHILLIPS ST.,19990604,103,19100505,73341,103_19951231
72921,NM,11.30716965824967,19951231,43439,49305,ARKANSAS,5575.0,COMMERCIAL BANK AT ALMA,ALMA,US. HWY. 64 &71,19991022,104,19090101,43730,104_19951231
72521,NM,7.16406999588797,19951231,40339,43774,ARKANSAS,3136.0,BANK OF CAVE CITY,CAVE CITY,MAIN ST.,99991231,105,19060701,40638,105_19951231
72029,NM,10.337893782281276,19951231,22575,25363,ARKANSAS,2622.0,MERCHANTS&PLANTERS BANK,CLARENDON,297 MADISON ST.,99991231,107,18900101,22741,107_19951231
72727,NM,7.8640943767805584,19951231,46488,52301,ARKANSAS,4113.0,BANK OF ELKINS,ELKINS,MAIN ST.,20081124,108,19120601,48188,108_19951231
71842,NM,10.476988323996022,19951231,34029,38198,ARKANSAS,4002.0,HORATIO STATE BANK,HORATIO,PRIDE &MAIN,99991231,109,19050505,34196,109_19951231
72641,NM,9.750796870472326,19951231,55614,62118,ARKANSAS,6057.0,BANK OF THE OZARKS NWA,JASPER,STONE &CHURCH ST.,99991231,110,19030303,56061,110_19951231
90406,NM,10.416845085261196,19951231,550278,618863,CALIFORNIA,64466.0,SANTA MONICA BANK,SANTA MONICA,1251 4TH ST.,19980127,114,19280203,554397,114_19951231
33802,NM,15.047742621723412,19951231,432233,530239,FLORIDA,79789.0,PEOPLES BANK OF LAKELAND,LAKELAND,115 S. MISSOURI AVE.,19960123,130,19310219,450450,130_19951231
34995,N,7.389050563841397,19951231,660977,769720,FLORIDA,56875.0,FIRST NB&T CO TREASURE COAST,STUART,815 COLORADO AVE.,99991231,131,19330101,712845,131_19951231
33601,SM,8.284886551757717,19951231,1639241,2053800,FLORIDA,170155.0,SUNTRUST BANK TAMPA BAY,TAMPA,MADISON &FRANKLIN ST.,20000101,132,19140701,1883645,132_19951231
32696,NM,9.883758063485981,19951231,84153,93942,FLORIDA,9285.0,PERKINS STATE BANK,WILLISTON,301 E. NOBLE AVE.,20130118,134,19130801,84657,134_19951231
32595,SM,12.577049282871538,19951231,609709,767366,FLORIDA,96512.0,BARNETT BANK OF WEST FLORIDA,PENSACOLA,100 W. GARDEN ST.,19960629,144,19140703,670854,144_19951231
32501,NM,8.304806880362923,19951231,421388,505671,FLORIDA,41995.0,SUNTRUST BANK WEST FLORIDA,PENSACOLA,220 W. GARDEN ST.,20000101,146,19321231,463676,146_19951231
